pid,draft_year,cutoff,season,team,src,norm_name,last_season
P90932c4b0a,2021,2021-07-29,2020-21,Utah_State,RT,neemias queta,2021
P82dc635a40,2021,2021-07-29,2018-19,Baylor,RT,jared butler,2021
P82dc635a40,2021,2021-07-29,2019-20,Baylor,RT,jared butler,2021
P82dc635a40,2021,2021-07-29,2020-21,Baylor,RT,jared butler,2021
Pac178f1473,2021,2021-07-29,2018-19,Iowa,RT,joe wieskamp,2021
Pac178f1473,2021,2021-07-29,2019-20,Iowa,RT,joe wieskamp,2021
Pac178f1473,2021,2021-07-29,2020-21,Iowa,RT,joe wieskamp,2021
Pbfadf35dca,2021,2021-07-29,2017-18,Michigan,RT,isaiah livers,2021
Pbfadf35dca,2021,2021-07-29,2018-19,Michigan,RT,isaiah livers,2021
Pbfadf35dca,2021,2021-07-29,2019-20,Michigan,RT,isaiah livers,2021
Pbfadf35dca,2021,2021-07-29,2020-21,Michigan,RT,isaiah livers,2021
P6680e3073f,2021,2021-07-29,2015-16,St_Francis_(PA),RT,greg brown,2021
P6680e3073f,2021,2021-07-29,2020-21,Texas,RT,greg brown,2021
P3364db28a5,2021,2021-07-29,2018-19,Pepperdine,RT,kessler edwards,2021
P3364db28a5,2021,2021-07-29,2019-20,Pepperdine,RT,kessler edwards,2021
P3364db28a5,2021,2021-07-29,2020-21,Pepperdine,RT,kessler edwards,2021
Pb149e1d8c2,2021,2021-07-29,2018-19,W_Kentucky,RT,dalano banton,2021
Pb149e1d8c2,2021,2021-07-29,2019-20,Nebraska,R,dalano banton,2021
Pb149e1d8c2,2021,2021-07-29,2020-21,Nebraska,RT,dalano banton,2021
P152905cef4,2021,2021-07-29,2019-20,Louisville,RT,david johnson,2021
P152905cef4,2021,2021-07-29,2020-21,Louisville,RT,david johnson,2021
P1e1b55c58c,2021,2021-07-29,2020-21,Auburn,RT,sharife cooper,2021
P30aaba02d5,2021,2021-07-29,2018-19,Gonzaga,RT,filip petrusev,2020
P30aaba02d5,2021,2021-07-29,2019-20,Gonzaga,RT,filip petrusev,2020
P5705590403,2021,2021-07-29,2020-21,Kentucky,RT,brandon boston,2021
P60da7b4537,2021,2021-07-29,2017-18,Iowa,RT,luka garza,2021
P60da7b4537,2021,2021-07-29,2018-19,Iowa,RT,luka garza,2021
P60da7b4537,2021,2021-07-29,2019-20,Iowa,RT,luka garza,2021
P60da7b4537,2021,2021-07-29,2020-21,Iowa,RT,luka garza,2021
P0326e23b0d,2021,2021-07-29,2018-19,W_Kentucky,RT,charles bassey,2021
P0326e23b0d,2021,2021-07-29,2019-20,W_Kentucky,RT,charles bassey,2021
P0326e23b0d,2021,2021-07-29,2020-21,W_Kentucky,RT,charles bassey,2021
P624b2b5afe,2021,2021-07-29,2017-18,Seton_Hall,RT,sandro mamukelashvili,2021
P624b2b5afe,2021,2021-07-29,2018-19,Seton_Hall,RT,sandro mamukelashvili,2021
P624b2b5afe,2021,2021-07-29,2019-20,Seton_Hall,RT,sandro mamukelashvili,2021
P624b2b5afe,2021,2021-07-29,2020-21,Seton_Hall,RT,sandro mamukelashvili,2021
Pc131e1ee6f,2021,2021-07-29,2018-19,Maryland,RT,aaron wiggins,2021
Pc131e1ee6f,2021,2021-07-29,2019-20,Maryland,RT,aaron wiggins,2021
Pc131e1ee6f,2021,2021-07-29,2020-21,Maryland,RT,aaron wiggins,2021
Pd1118f9ab3,2021,2021-07-29,2019-20,Florida,RT,scottie lewis,2021
Pd1118f9ab3,2021,2021-07-29,2020-21,Florida,RT,scottie lewis,2021
Pba95727095,2021,2021-07-29,2017-18,Texas,RT,jericho sims,2021
Pba95727095,2021,2021-07-29,2018-19,Texas,RT,jericho sims,2021
Pba95727095,2021,2021-07-29,2019-20,Texas,RT,jericho sims,2021
Pba95727095,2021,2021-07-29,2020-21,Texas,RT,jericho sims,2021
P2b13664da5,2021,2021-07-29,2017-18,Florida_State,R,raiquan gray,2021
P2b13664da5,2021,2021-07-29,2018-19,Florida_State,RT,raiquan gray,2021
P2b13664da5,2021,2021-07-29,2019-20,Florida_State,RT,raiquan gray,2021
P2b13664da5,2021,2021-07-29,2020-21,Florida_State,RT,raiquan gray,2021
P9161b1752d,2021,2021-07-29,2016-17,Cincinnati,RT,jarron cumberland,2020
P9161b1752d,2021,2021-07-29,2017-18,Cincinnati,RT,jarron cumberland,2020
P9161b1752d,2021,2021-07-29,2018-19,Cincinnati,RT,jarron cumberland,2020
P9161b1752d,2021,2021-07-29,2019-20,Cincinnati,RT,jarron cumberland,2020
Pcc9fe4d64c,2021,2021-07-29,2016-17,Duke,RT,javin delaurier,2020
Pcc9fe4d64c,2021,2021-07-29,2017-18,Duke,RT,javin delaurier,2020
Pcc9fe4d64c,2021,2021-07-29,2018-19,Duke,RT,javin delaurier,2020
Pcc9fe4d64c,2021,2021-07-29,2019-20,Duke,RT,javin delaurier,2020
P8c6b1e4de6,2021,2021-07-29,2016-17,Seton_Hall,RT,myles powell,2020
P8c6b1e4de6,2021,2021-07-29,2017-18,Seton_Hall,RT,myles powell,2020
P8c6b1e4de6,2021,2021-07-29,2018-19,Seton_Hall,RT,myles powell,2020
P8c6b1e4de6,2021,2021-07-29,2019-20,Seton_Hall,RT,myles powell,2020
Pb52cacc824,2021,2021-07-29,2016-17,NC_State,RT,omer yurtseven,2020
Pb52cacc824,2021,2021-07-29,2017-18,NC_State,RT,omer yurtseven,2020
Pb52cacc824,2021,2021-07-29,2018-19,Georgetown,R,omer yurtseven,2020
Pb52cacc824,2021,2021-07-29,2019-20,Georgetown,RT,omer yurtseven,2020
P6675265e20,2021,2021-07-29,2018-19,New_Mexico_St,RT,trevelin queen,2020
P6675265e20,2021,2021-07-29,2019-20,New_Mexico_St,RT,trevelin queen,2020
P72f09d9c22,2021,2021-07-29,2016-17,Michigan,RT,jon teske,2020
P72f09d9c22,2021,2021-07-29,2017-18,Michigan,RT,jon teske,2020
P72f09d9c22,2021,2021-07-29,2018-19,Michigan,RT,jon teske,2020
P72f09d9c22,2021,2021-07-29,2019-20,Michigan,RT,jon teske,2020
P2e4a40f74c,2021,2021-07-29,2016-17,Kansas_State,RT,xavier sneed,2020
P2e4a40f74c,2021,2021-07-29,2017-18,Kansas_State,RT,xavier sneed,2020
P2e4a40f74c,2021,2021-07-29,2018-19,Kansas_State,RT,xavier sneed,2020
P2e4a40f74c,2021,2021-07-29,2019-20,Kansas_State,RT,xavier sneed,2020
Pe896f378ca,2021,2021-07-29,2016-17,Denver,RT,ade murkey,2020
Pe896f378ca,2021,2021-07-29,2017-18,Denver,RT,ade murkey,2020
Pe896f378ca,2021,2021-07-29,2018-19,Denver,RT,ade murkey,2020
Pe896f378ca,2021,2021-07-29,2019-20,Denver,RT,ade murkey,2020
P7f3328bd09,2021,2021-07-29,2017-18,Michigan,RT,zavier simpson,2020
P7f3328bd09,2021,2021-07-29,2018-19,Michigan,RT,zavier simpson,2020
P7f3328bd09,2021,2021-07-29,2019-20,Michigan,RT,zavier simpson,2020
P29e5d27062,2021,2021-07-29,2016-17,Cincinnati,W,trevon scott,2020
P29e5d27062,2021,2021-07-29,2017-18,Cincinnati,W,trevon scott,2020
P29e5d27062,2021,2021-07-29,2018-19,Cincinnati,W,trevon scott,2020
P29e5d27062,2021,2021-07-29,2019-20,Cincinnati,W,trevon scott,2020
P48e5247a2d,2021,2021-07-29,2016-17,URI,RT,jeff dowtin,2020
P48e5247a2d,2021,2021-07-29,2017-18,URI,RT,jeff dowtin,2020
P48e5247a2d,2021,2021-07-29,2018-19,URI,RT,jeff dowtin,2020
P48e5247a2d,2021,2021-07-29,2019-20,URI,RT,jeff dowtin,2020
P46419801dd,2021,2021-07-29,2015-16,UT_Arlington,R,brandon williams,2020
P46419801dd,2021,2021-07-29,2018-19,Arizona,RT,brandon williams,2020
P46419801dd,2021,2021-07-29,2019-20,Arizona,R,brandon williams,2020
P0d7f7c89fd,2021,2021-07-29,2016-17,Oklahoma_State,RT,lindy waters,2020
P0d7f7c89fd,2021,2021-07-29,2017-18,Oklahoma_State,RT,lindy waters,2020
P0d7f7c89fd,2021,2021-07-29,2018-19,Oklahoma_State,RT,lindy waters,2020
P0d7f7c89fd,2021,2021-07-29,2019-20,Oklahoma_State,RT,lindy waters,2020
Ped12721a79,2021,2021-07-29,2015-16,Notre_Dame,RT,matt ryan,2020
Ped12721a79,2021,2021-07-29,2016-17,Notre_Dame,RT,matt ryan,2020
Ped12721a79,2021,2021-07-29,2017-18,Vanderbilt,R,matt ryan,2020
Ped12721a79,2021,2021-07-29,2018-19,Vanderbilt,RT,matt ryan,2020
Ped12721a79,2021,2021-07-29,2019-20,Chattanooga,RT,matt ryan,2020
P85bbbd5241,2021,2021-07-29,2019-20,Pitt,RT,justin champagnie,2021
P85bbbd5241,2021,2021-07-29,2020-21,Pitt,RT,justin champagnie,2021
P41bcb3bebd,2021,2021-07-29,2016-17,Wichita_State,RT,austin reaves,2021
P41bcb3bebd,2021,2021-07-29,2017-18,Wichita_State,RT,austin reaves,2021
P41bcb3bebd,2021,2021-07-29,2018-19,Oklahoma,R,austin reaves,2021
P41bcb3bebd,2021,2021-07-29,2019-20,Oklahoma,RT,austin reaves,2021
P41bcb3bebd,2021,2021-07-29,2020-21,Oklahoma,RT,austin reaves,2021
P44ea7b86af,2021,2021-07-29,2018-19,Providence,RT,david duke,2021
P44ea7b86af,2021,2021-07-29,2019-20,Providence,RT,david duke,2021
P44ea7b86af,2021,2021-07-29,2020-21,Providence,RT,david duke,2021
Pc9a85d9349,2021,2021-07-29,2018-19,Michigan_State,RT,aaron henry,2021
Pc9a85d9349,2021,2021-07-29,2019-20,Michigan_State,RT,aaron henry,2021
Pc9a85d9349,2021,2021-07-29,2020-21,Michigan_State,RT,aaron henry,2021
Pc37129efde,2021,2021-07-29,2019-20,LSU,RT,trendon watford,2021
Pc37129efde,2021,2021-07-29,2020-21,LSU,RT,trendon watford,2021
Pcf11d56327,2021,2021-07-29,2016-17,Marquette,RT,sam hauser,2021
Pcf11d56327,2021,2021-07-29,2017-18,Marquette,RT,sam hauser,2021
Pcf11d56327,2021,2021-07-29,2018-19,Marquette,RT,sam hauser,2021
Pcf11d56327,2021,2021-07-29,2019-20,UVA,R,sam hauser,2021
Pcf11d56327,2021,2021-07-29,2020-21,UVA,RT,sam hauser,2021
Pf2b31fcc76,2021,2021-07-29,2017-18,Tennessee,RT,yves pons,2021
Pf2b31fcc76,2021,2021-07-29,2018-19,Tennessee,RT,yves pons,2021
Pf2b31fcc76,2021,2021-07-29,2019-20,Tennessee,RT,yves pons,2021
Pf2b31fcc76,2021,2021-07-29,2020-21,Tennessee,RT,yves pons,2021
P71399e9935,2021,2021-07-29,2017-18,Kansas,RT,marcus garrett,2021
P71399e9935,2021,2021-07-29,2018-19,Kansas,RT,marcus garrett,2021
P71399e9935,2021,2021-07-29,2019-20,Kansas,RT,marcus garrett,2021
P71399e9935,2021,2021-07-29,2020-21,Kansas,RT,marcus garrett,2021
Pff95561f44,2021,2021-07-29,2017-18,Georgia_Tech,RT,moses wright,2021
Pff95561f44,2021,2021-07-29,2018-19,Georgia_Tech,RT,moses wright,2021
Pff95561f44,2021,2021-07-29,2019-20,Georgia_Tech,RT,moses wright,2021
Pff95561f44,2021,2021-07-29,2020-21,Georgia_Tech,RT,moses wright,2021
P130d4826ef,2021,2021-07-29,2017-18,Colorado,RT,mckinley wright,2021
P130d4826ef,2021,2021-07-29,2018-19,Colorado,RT,mckinley wright,2021
P130d4826ef,2021,2021-07-29,2019-20,Colorado,RT,mckinley wright,2021
P130d4826ef,2021,2021-07-29,2020-21,Colorado,RT,mckinley wright,2021
P3692b72eac,2021,2021-07-29,2018-19,LSU,RT,javonte smart,2021
P3692b72eac,2021,2021-07-29,2019-20,LSU,RT,javonte smart,2021
P3692b72eac,2021,2021-07-29,2020-21,LSU,RT,javonte smart,2021
Pa8621489c8,2021,2021-07-29,2016-17,UMass,RT,dejon jarreau,2021
Pa8621489c8,2021,2021-07-29,2018-19,Houston,RT,dejon jarreau,2021
Pa8621489c8,2021,2021-07-29,2019-20,Houston,RT,dejon jarreau,2021
Pa8621489c8,2021,2021-07-29,2020-21,Houston,RT,dejon jarreau,2021
P2511a36f77,2021,2021-07-29,2017-18,TCU,RT,rj nembhard,2021
P2511a36f77,2021,2021-07-29,2018-19,TCU,R,rj nembhard,2021
P2511a36f77,2021,2021-07-29,2019-20,TCU,RT,rj nembhard,2021
P2511a36f77,2021,2021-07-29,2020-21,TCU,RT,rj nembhard,2021
P77f7109f5b,2021,2021-07-29,2018-19,Ohio_State,RT,duane washington,2021
P77f7109f5b,2021,2021-07-29,2019-20,Ohio_State,RT,duane washington,2021
P77f7109f5b,2021,2021-07-29,2020-21,Ohio_State,RT,duane washington,2021
P3d136e77bf,2021,2021-07-29,2018-19,SMU,RT,feron hunt,2021
P3d136e77bf,2021,2021-07-29,2019-20,SMU,RT,feron hunt,2021
P3d136e77bf,2021,2021-07-29,2020-21,SMU,RT,feron hunt,2021
Pd89d8db6f9,2021,2021-07-29,2017-18,Georgia_Tech,RT,jose alvarado,2021
Pd89d8db6f9,2021,2021-07-29,2018-19,Georgia_Tech,RT,jose alvarado,2021
Pd89d8db6f9,2021,2021-07-29,2019-20,Georgia_Tech,RT,jose alvarado,2021
Pd89d8db6f9,2021,2021-07-29,2020-21,Georgia_Tech,RT,jose alvarado,2021
Pcfa1d05a1c,2021,2021-07-29,2016-17,Radford,R,carlik jones,2021
Pcfa1d05a1c,2021,2021-07-29,2017-18,Radford,RT,carlik jones,2021
Pcfa1d05a1c,2021,2021-07-29,2018-19,Radford,RT,carlik jones,2021
Pcfa1d05a1c,2021,2021-07-29,2019-20,Radford,RT,carlik jones,2021
Pcfa1d05a1c,2021,2021-07-29,2020-21,Louisville,RT,carlik jones,2021
P72048f0a4a,2021,2021-07-29,2017-18,Florida_State,RT,mj walker,2021
P72048f0a4a,2021,2021-07-29,2018-19,Florida_State,RT,mj walker,2021
P72048f0a4a,2021,2021-07-29,2019-20,Florida_State,RT,mj walker,2021
P72048f0a4a,2021,2021-07-29,2020-21,Florida_State,RT,mj walker,2021
P479c1cba2f,2021,2021-07-29,2016-17,UVA,R,jay huff,2021
P479c1cba2f,2021,2021-07-29,2017-18,UVA,RT,jay huff,2021
P479c1cba2f,2021,2021-07-29,2018-19,UVA,RT,jay huff,2021
P479c1cba2f,2021,2021-07-29,2019-20,UVA,RT,jay huff,2021
P479c1cba2f,2021,2021-07-29,2020-21,UVA,RT,jay huff,2021
P71e4e7122a,2021,2021-07-29,2018-19,Georgetown,RT,mac mcclung,2021
P71e4e7122a,2021,2021-07-29,2019-20,Georgetown,RT,mac mcclung,2021
P71e4e7122a,2021,2021-07-29,2020-21,Texas_Tech,RT,mac mcclung,2021
P93a802efd4,2021,2021-07-29,2016-17,Rutgers,RT,eugene omoruyi,2021
P93a802efd4,2021,2021-07-29,2017-18,Rutgers,RT,eugene omoruyi,2021
P93a802efd4,2021,2021-07-29,2018-19,Rutgers,RT,eugene omoruyi,2021
P93a802efd4,2021,2021-07-29,2019-20,Oregon,R,eugene omoruyi,2021
P93a802efd4,2021,2021-07-29,2020-21,Oregon,RT,eugene omoruyi,2021
Paf9449af91,2021,2021-07-29,2017-18,San_Diego_State,RT,jordan schakel,2021
Paf9449af91,2021,2021-07-29,2018-19,San_Diego_State,RT,jordan schakel,2021
Paf9449af91,2021,2021-07-29,2019-20,San_Diego_State,RT,jordan schakel,2021
Paf9449af91,2021,2021-07-29,2020-21,San_Diego_State,RT,jordan schakel,2021
P40d023c55e,2021,2021-07-29,2017-18,Austin_Peay,RT,terry taylor,2021
P40d023c55e,2021,2021-07-29,2018-19,Austin_Peay,RT,terry taylor,2021
P40d023c55e,2021,2021-07-29,2019-20,Austin_Peay,RT,terry taylor,2021
P40d023c55e,2021,2021-07-29,2020-21,Austin_Peay,RT,terry taylor,2021
Pb4df715600,2021,2021-07-29,2017-18,Georgetown,RT,jamorko pickett,2021
Pb4df715600,2021,2021-07-29,2018-19,Georgetown,RT,jamorko pickett,2021
Pb4df715600,2021,2021-07-29,2019-20,Georgetown,RT,jamorko pickett,2021
Pb4df715600,2021,2021-07-29,2020-21,Georgetown,RT,jamorko pickett,2021
P4583d7bf3c,2021,2021-07-29,2017-18,Saint_Louis,RT,jordan goodwin,2021
P4583d7bf3c,2021,2021-07-29,2018-19,Saint_Louis,RT,jordan goodwin,2021
P4583d7bf3c,2021,2021-07-29,2019-20,Saint_Louis,RT,jordan goodwin,2021
P4583d7bf3c,2021,2021-07-29,2020-21,Saint_Louis,RT,jordan goodwin,2021
P884d72cac4,2021,2021-07-29,2018-19,Wichita_State,RT,jaime echenique,2020
P884d72cac4,2021,2021-07-29,2019-20,Wichita_State,RT,jaime echenique,2020
Pd0398785b7,2021,2021-07-29,2016-17,Ohio_State,RT,micah potter,2021
Pd0398785b7,2021,2021-07-29,2017-18,Ohio_State,RT,micah potter,2021
Pd0398785b7,2021,2021-07-29,2018-19,Wisconsin,R,micah potter,2021
Pd0398785b7,2021,2021-07-29,2019-20,Wisconsin,RT,micah potter,2021
Pd0398785b7,2021,2021-07-29,2020-21,Wisconsin,RT,micah potter,2021
P31c152a929,2021,2021-07-29,2016-17,Wisconsin,R,aleem ford,2021
P31c152a929,2021,2021-07-29,2017-18,Wisconsin,RT,aleem ford,2021
P31c152a929,2021,2021-07-29,2018-19,Wisconsin,RT,aleem ford,2021
P31c152a929,2021,2021-07-29,2019-20,Wisconsin,RT,aleem ford,2021
P31c152a929,2021,2021-07-29,2020-21,Wisconsin,RT,aleem ford,2021
P03ad9770c3,2021,2021-07-29,2016-17,Oklahoma_State,RT,cameron mcgriff,2020
P03ad9770c3,2021,2021-07-29,2017-18,Oklahoma_State,RT,cameron mcgriff,2020
P03ad9770c3,2021,2021-07-29,2018-19,Oklahoma_State,RT,cameron mcgriff,2020
P03ad9770c3,2021,2021-07-29,2019-20,Oklahoma_State,RT,cameron mcgriff,2020
Pf10c6bc653,2021,2021-07-29,2017-18,Wake_Forest,RT,olivier sarr,2021
Pf10c6bc653,2021,2021-07-29,2018-19,Wake_Forest,RT,olivier sarr,2021
Pf10c6bc653,2021,2021-07-29,2019-20,Wake_Forest,RT,olivier sarr,2021
Pf10c6bc653,2021,2021-07-29,2020-21,Kentucky,RT,olivier sarr,2021
P1f0712d029,2021,2021-07-29,2016-17,Alabama,RT,braxton key,2020
P1f0712d029,2021,2021-07-29,2017-18,Alabama,RT,braxton key,2020
P1f0712d029,2021,2021-07-29,2018-19,UVA,RT,braxton key,2020
P1f0712d029,2021,2021-07-29,2019-20,UVA,RT,braxton key,2020
P36846c8c89,2021,2021-07-29,2015-16,Cleveland_State,RT,rob edwards,2020
P36846c8c89,2021,2021-07-29,2016-17,Cleveland_State,RT,rob edwards,2020
P36846c8c89,2021,2021-07-29,2017-18,Arizona_State,R,rob edwards,2020
P36846c8c89,2021,2021-07-29,2018-19,Arizona_State,RT,rob edwards,2020
P36846c8c89,2021,2021-07-29,2019-20,Arizona_State,RT,rob edwards,2020
P9badd97dfe,2021,2021-07-29,2017-18,Gonzaga,R,joel ayayi,2021
P9badd97dfe,2021,2021-07-29,2018-19,Gonzaga,RT,joel ayayi,2021
P9badd97dfe,2021,2021-07-29,2019-20,Gonzaga,RT,joel ayayi,2021
P9badd97dfe,2021,2021-07-29,2020-21,Gonzaga,RT,joel ayayi,2021
P030ee18cdd,2021,2021-07-29,2017-18,Wake_Forest,RT,chaundee brown,2021
P030ee18cdd,2021,2021-07-29,2018-19,Wake_Forest,RT,chaundee brown,2021
P030ee18cdd,2021,2021-07-29,2019-20,Wake_Forest,RT,chaundee brown,2021
P030ee18cdd,2021,2021-07-29,2020-21,Michigan,RT,chaundee brown,2021
P9cb019ad12,2021,2021-07-29,2016-17,Oregon_State,RT,jaquori mclaughlin,2021
P9cb019ad12,2021,2021-07-29,2017-18,Oregon_State,RT,jaquori mclaughlin,2021
P9cb019ad12,2021,2021-07-29,2018-19,UCSB,RT,jaquori mclaughlin,2021
P9cb019ad12,2021,2021-07-29,2019-20,UCSB,RT,jaquori mclaughlin,2021
P9cb019ad12,2021,2021-07-29,2020-21,UCSB,RT,jaquori mclaughlin,2021
Pd7fcef8bed,2021,2021-07-29,2017-18,Clemson,RT,aamir simms,2021
Pd7fcef8bed,2021,2021-07-29,2018-19,Clemson,RT,aamir simms,2021
Pd7fcef8bed,2021,2021-07-29,2019-20,Clemson,RT,aamir simms,2021
Pd7fcef8bed,2021,2021-07-29,2020-21,Clemson,RT,aamir simms,2021
Pe6a7666c97,2021,2021-07-29,2018-19,Illinois,RT,alan griffin,2021
Pe6a7666c97,2021,2021-07-29,2019-20,Illinois,RT,alan griffin,2021
Pe6a7666c97,2021,2021-07-29,2020-21,Syracuse,RT,alan griffin,2021
P91c6876a66,2021,2021-07-29,2017-18,UNLV,RT,amauri hardy,2021
P91c6876a66,2021,2021-07-29,2018-19,UNLV,RT,amauri hardy,2021
P91c6876a66,2021,2021-07-29,2019-20,UNLV,RT,amauri hardy,2021
P91c6876a66,2021,2021-07-29,2020-21,Oregon,RT,amauri hardy,2021
Pe77b8e73a4,2021,2021-07-29,2016-17,NJIT,RT,anthony tarke,2021
Pe77b8e73a4,2021,2021-07-29,2017-18,NJIT,RT,anthony tarke,2021
Pe77b8e73a4,2021,2021-07-29,2018-19,UTEP,R,anthony tarke,2021
Pe77b8e73a4,2021,2021-07-29,2019-20,UTEP,RT,anthony tarke,2021
Pe77b8e73a4,2021,2021-07-29,2020-21,Coppin_State,RT,anthony tarke,2021
P5b6cf4f1ea,2021,2021-07-29,2016-17,Washington_St,R,arinze chidom,2021
P5b6cf4f1ea,2021,2021-07-29,2017-18,Washington_St,RT,arinze chidom,2021
P5b6cf4f1ea,2021,2021-07-29,2018-19,Washington_St,RT,arinze chidom,2021
P5b6cf4f1ea,2021,2021-07-29,2019-20,UC_Riverside,RT,arinze chidom,2021
P5b6cf4f1ea,2021,2021-07-29,2020-21,UC_Riverside,RT,arinze chidom,2021
P5ea4e3ee4a,2021,2021-07-29,2016-17,E_Kentucky,RT,asante gist,2021
P5ea4e3ee4a,2021,2021-07-29,2017-18,E_Kentucky,RT,asante gist,2021
P5ea4e3ee4a,2021,2021-07-29,2018-19,Iona,RT,asante gist,2021
P5ea4e3ee4a,2021,2021-07-29,2019-20,Iona,RT,asante gist,2021
P5ea4e3ee4a,2021,2021-07-29,2020-21,Iona,RT,asante gist,2021
P0aa581f174,2021,2021-07-29,2017-18,Wichita_State,RT,asbjorn midtgaard,2021
P0aa581f174,2021,2021-07-29,2018-19,Wichita_State,RT,asbjorn midtgaard,2021
P0aa581f174,2021,2021-07-29,2019-20,Wichita_State,RT,asbjorn midtgaard,2021
P0aa581f174,2021,2021-07-29,2020-21,Grand_Canyon,RT,asbjorn midtgaard,2021
P8b8dcb5659,2021,2021-07-29,2019-20,Florida_State,RT,balsa koprivica,2021
P8b8dcb5659,2021,2021-07-29,2020-21,Florida_State,RT,balsa koprivica,2021
P44ba277b42,2021,2021-07-29,2016-17,Wagner,RT,blake francis,2021
P44ba277b42,2021,2021-07-29,2017-18,Wagner,RT,blake francis,2021
P44ba277b42,2021,2021-07-29,2018-19,Richmond,R,blake francis,2021
P44ba277b42,2021,2021-07-29,2019-20,Richmond,RT,blake francis,2021
P44ba277b42,2021,2021-07-29,2020-21,Richmond,RT,blake francis,2021
Pa74bde45e0,2021,2021-07-29,2017-18,LSU,RT,brandon rachal,2021
Pa74bde45e0,2021,2021-07-29,2019-20,Tulsa,RT,brandon rachal,2021
Pa74bde45e0,2021,2021-07-29,2020-21,Tulsa,RT,brandon rachal,2021
P4ff3e30134,2021,2021-07-29,2018-19,Stanford,R,bryce wills,2021
P4ff3e30134,2021,2021-07-29,2019-20,Stanford,RT,bryce wills,2021
P4ff3e30134,2021,2021-07-29,2020-21,Stanford,RT,bryce wills,2021
Pff631d1742,2021,2021-07-29,2016-17,Florida_State,RT,cj walker,2021
Pff631d1742,2021,2021-07-29,2017-18,Florida_State,RT,cj walker,2021
Pff631d1742,2021,2021-07-29,2018-19,Ohio_State,R,cj walker,2021
Pc4eb6bb8ac,2021,2021-07-29,2017-18,Loyola-Chicago,RT,cameron krutwig,2021
Pc4eb6bb8ac,2021,2021-07-29,2018-19,Loyola-Chicago,RT,cameron krutwig,2021
Pc4eb6bb8ac,2021,2021-07-29,2019-20,Loyola-Chicago,RT,cameron krutwig,2021
Pc4eb6bb8ac,2021,2021-07-29,2020-21,Loyola-Chicago,RT,cameron krutwig,2021
Pf0fd005549,2021,2021-07-29,2020-21,LSU,RT,cameron thomas,2021
Pd00c1b3d5c,2021,2021-07-29,2016-17,Kansas_State,R,cartier diarra,2021
Pd00c1b3d5c,2021,2021-07-29,2017-18,Kansas_State,RT,cartier diarra,2021
Pd00c1b3d5c,2021,2021-07-29,2018-19,Kansas_State,RT,cartier diarra,2021
Pd00c1b3d5c,2021,2021-07-29,2019-20,Kansas_State,RT,cartier diarra,2021
Pd00c1b3d5c,2021,2021-07-29,2020-21,Virginia_Tech,RT,cartier diarra,2021
Pe0ef621774,2021,2021-07-29,2017-18,Boise_State,RT,casdon jardine,2021
Pe0ef621774,2021,2021-07-29,2018-19,Utah_Valley,R,casdon jardine,2021
Pe0ef621774,2021,2021-07-29,2019-20,Utah_Valley,RT,casdon jardine,2021
Pe0ef621774,2021,2021-07-29,2020-21,Hawai'i,RT,casdon jardine,2021
Pd2d3c5dc1a,2021,2021-07-29,2018-19,Winthrop,R,chandler vaudrin,2021
Pd2d3c5dc1a,2021,2021-07-29,2019-20,Winthrop,RT,chandler vaudrin,2021
Pd2d3c5dc1a,2021,2021-07-29,2020-21,Winthrop,RT,chandler vaudrin,2021
Pfc89c2e5d3,2021,2021-07-29,2020-21,Liberty,RT,chris parker,2021
Pf54b3f87be,2021,2021-07-29,2015-16,FGCU,RT,christian terrell,2021
Pf54b3f87be,2021,2021-07-29,2018-19,UCSB,RT,christian terrell,2021
Pf54b3f87be,2021,2021-07-29,2019-20,Sacramento_St,R,christian terrell,2021
Pf54b3f87be,2021,2021-07-29,2020-21,Sacramento_St,RT,christian terrell,2021
P300c3416e0,2021,2021-07-29,2018-19,Northwestern_St,R,chudier bile,2021
P300c3416e0,2021,2021-07-29,2019-20,Northwestern_St,RT,chudier bile,2021
P300c3416e0,2021,2021-07-29,2020-21,Georgetown,RT,chudier bile,2021
Pf9546cce6b,2021,2021-07-29,2016-17,Furman,R,clay mounce,2021
Pf9546cce6b,2021,2021-07-29,2017-18,Furman,RT,clay mounce,2021
Pf9546cce6b,2021,2021-07-29,2018-19,Furman,RT,clay mounce,2021
Pf9546cce6b,2021,2021-07-29,2019-20,Furman,RT,clay mounce,2021
Pf9546cce6b,2021,2021-07-29,2020-21,Furman,RT,clay mounce,2021
P150b11f782,2021,2021-07-29,2017-18,Pepperdine,RT,colbey ross,2021
P150b11f782,2021,2021-07-29,2018-19,Pepperdine,RT,colbey ross,2021
P150b11f782,2021,2021-07-29,2019-20,Pepperdine,RT,colbey ross,2021
P150b11f782,2021,2021-07-29,2020-21,Pepperdine,RT,colbey ross,2021
P704ac3a95d,2021,2021-07-29,2018-19,NC_State,RT,dj funderburk,2021
P704ac3a95d,2021,2021-07-29,2019-20,NC_State,RT,dj funderburk,2021
P704ac3a95d,2021,2021-07-29,2020-21,NC_State,RT,dj funderburk,2021
P621ab8f1c3,2021,2021-07-29,2018-19,Miss_St,R,dj stewart,2021
P621ab8f1c3,2021,2021-07-29,2019-20,Miss_St,RT,dj stewart,2021
P621ab8f1c3,2021,2021-07-29,2020-21,Miss_St,RT,dj stewart,2021
P969b4447cc,2021,2021-07-29,2020-21,Duke,RT,dj steward,2021
