pid,txt_athlete,txt_athlete_per1k,txt_breakout,txt_breakout_per1k,txt_character,txt_character_per1k,txt_defender,txt_defender_per1k,txt_exists,txt_hype,txt_hype_per1k,txt_injury,txt_injury_per1k,txt_left,txt_left_per1k,txt_national,txt_national_per1k,txt_nba_family,txt_nba_family_per1k,txt_negative,txt_negative_per1k,txt_playmaker,txt_playmaker_per1k,txt_positive,txt_positive_per1k,txt_prep,txt_prep_per1k,txt_pro_family,txt_pro_family_per1k,txt_projected_pick,txt_refs,txt_sections,txt_shooter,txt_shooter_per1k,txt_size,txt_size_bytes,txt_size_per1k,txt_tone,txt_transfer,txt_transfer_per1k,txt_words
Pb46ac34cd7,1,2.564,0,0.0,1,2.564,0,0.0,1,6,15.385,0,0.0,0,0.0,1,2.564,0,0.0,0,0.0,0,0.0,3,7.692,0,0.0,0,0.0,,5,5,3,7.692,0,4505,0.0,0.5,0,0.0,390
Pb4a7c38947,0,0.0,0,0.0,0,0.0,0,0.0,1,9,23.81,2,5.291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.291,0,0.0,0,0.0,,10,5,1,2.646,0,6708,0.0,0.4,1,2.646,378
Pb4d81376d2,0,0.0,0,0.0,0,0.0,3,4.144,1,1,1.381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.381,3,4.144,0,0.0,0,0.0,,20,9,2,2.762,0,12319,0.0,0.5,1,2.762,724
Pb4e1522182,0,0.0,2,2.387,0,0.0,4,4.773,1,6,7.16,1,1.193,0,0.0,0,0.0,0,0.0,1,1.193,2,2.387,6,7.16,0,0.0,1,1.193,,19,6,3,3.58,0,11305,0.0,0.5,0,0.0,838
Pb51c66667f,0,0.0,0,0.0,0,0.0,1,3.003,1,10,30.03,0,0.0,0,0.0,0,0.0,1,3.003,0,0.0,0,0.0,4,12.012,0,0.0,1,6.006,,8,8,1,3.003,0,6083,0.0,0.571,0,0.0,333
Pb53e68dfee,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb58f931dd3,0,0.0,0,0.0,0,0.0,0,0.0,1,4,7.663,0,0.0,0,0.0,3,5.747,0,0.0,0,0.0,1,1.916,3,5.747,0,0.0,1,1.916,,7,7,0,0.0,0,5954,0.0,0.5,0,0.0,522
Pb59be03b24,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb5af3844f5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb5da2dd439,0,0.0,0,0.0,0,0.0,2,4.843,1,3,7.264,0,0.0,0,0.0,7,16.949,0,0.0,0,0.0,0,0.0,4,9.685,0,0.0,0,0.0,,0,4,1,2.421,0,5650,0.0,0.571,0,0.0,413
Pb5ebcb5d6c,0,0.0,0,0.0,0,0.0,1,0.947,1,14,13.258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.947,9,8.523,0,0.0,0,0.0,,28,12,0,0.0,0,15601,0.0,0.75,0,0.0,1056
Pb5f59c2405,0,0.0,2,1.18,0,0.0,8,4.72,1,12,7.08,2,1.18,0,0.0,13,7.67,0,0.0,2,1.18,0,0.0,7,4.13,0,0.0,0,0.0,,65,10,7,4.13,1,38354,0.59,0.417,0,0.0,1695
Pb69fbd28c6,1,1.511,0,0.0,0,0.0,0,0.0,1,10,15.106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.511,4,6.042,0,0.0,0,0.0,,20,7,5,7.553,0,13447,0.0,0.571,0,0.0,662
Pb70d7d0b57,0,0.0,0,0.0,0,0.0,2,6.897,1,3,10.345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.897,2,6.897,0,0.0,0,0.0,,0,3,3,10.345,0,3237,0.0,0.4,0,0.0,290
Pb7270acc46,0,0.0,0,0.0,0,0.0,5,11.111,1,1,2.222,0,0.0,0,0.0,8,17.778,0,0.0,1,2.222,0,0.0,2,4.444,0,0.0,0,0.0,,24,5,2,4.444,0,12437,0.0,0.167,0,0.0,450
Pb74259d44e,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb74dcb5e35,0,0.0,2,1.802,1,0.901,1,0.901,1,8,7.207,1,0.901,0,0.0,2,1.802,0,0.0,1,0.901,5,4.505,15,13.514,0,0.0,1,0.901,,51,7,0,0.0,0,23977,0.0,0.737,0,0.0,1110
Pb7d583a85a,2,3.367,0,0.0,0,0.0,3,5.051,1,10,16.835,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,6.734,1,10.101,1,1.684,,23,8,0,0.0,0,13345,0.0,0.571,1,1.684,594
Pb7edd3ead7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb7f87f6748,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb8a773b356,0,0.0,1,5.525,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.05,2,11.05,1,5.525,0,0.0,,3,4,0,0.0,0,3575,0.0,0.4,0,0.0,181
Pb9c495a67d,12,1.781,1,0.148,6,0.89,16,2.375,1,75,11.131,3,0.445,0,0.0,22,3.265,0,0.0,1,0.148,5,0.742,38,5.64,1,0.445,1,0.445,,328,17,3,0.445,0,133942,0.0,0.881,0,0.0,6738
Pb9c8134dba,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb9eccb67f7,0,0.0,0,0.0,0,0.0,4,5.291,1,2,2.646,0,0.0,0,0.0,12,15.873,0,0.0,0,0.0,0,0.0,3,3.968,1,3.968,0,0.0,,19,9,0,0.0,0,11451,0.0,0.5,0,0.0,756
Pba03162225,0,0.0,0,0.0,1,1.821,0,0.0,1,4,7.286,2,3.643,1,1.821,0,0.0,0,0.0,1,1.821,2,3.643,4,7.286,0,0.0,1,5.464,,22,7,2,3.643,0,10779,0.0,0.375,0,0.0,549
Pba0c961d37,0,0.0,0,0.0,0,0.0,0,0.0,1,3,7.229,1,2.41,0,0.0,0,0.0,1,4.819,2,4.819,0,0.0,2,4.819,0,0.0,1,7.229,10,3,2,1,2.41,0,4464,0.0,0.0,0,0.0,415
Pba3a4faeb9,0,0.0,1,0.446,4,1.786,21,9.375,1,24,10.714,4,1.786,0,0.0,3,1.339,0,0.0,1,0.446,27,12.054,20,8.929,1,2.679,0,0.0,,45,10,34,15.179,0,25674,0.0,0.792,1,0.446,2240
Pba698d642d,5,4.003,0,0.0,5,4.003,5,4.003,1,25,20.016,4,3.203,0,0.0,7,5.604,0,0.0,0,0.0,1,0.801,4,3.203,0,0.0,0,0.0,3,42,8,0,0.0,0,22974,0.0,0.571,1,1.601,1249
Pba95727095,0,0.0,0,0.0,0,0.0,2,4.193,1,1,2.096,4,8.386,0,0.0,0,0.0,0,0.0,0,0.0,1,2.096,1,2.096,0,0.0,1,4.193,,14,7,0,0.0,0,8700,0.0,0.25,0,0.0,477
Pbac4f67696,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,3,6,0,0.0,0,2356,0.0,0.0,0,0.0,125
Pbb4d6101de,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbb5225b691,0,0.0,0,0.0,0,0.0,0,0.0,1,2,7.692,5,19.231,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.692,0,0.0,0,0.0,,4,3,0,0.0,0,3682,0.0,0.4,0,0.0,260
Pbb988d44ca,1,0.493,0,0.0,0,0.0,10,4.929,1,5,2.464,2,0.986,0,0.0,1,0.493,0,0.0,2,0.986,2,0.986,16,7.886,0,0.0,1,0.493,,69,11,1,0.493,0,29671,0.0,0.667,0,0.0,2029
Pbbde966f1e,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbbec177bac,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbbefe0eca9,1,2.392,0,0.0,0,0.0,7,16.746,1,7,16.746,3,7.177,0,0.0,0,0.0,0,0.0,0,0.0,2,4.785,2,4.785,0,0.0,0,0.0,,12,7,0,0.0,0,9131,0.0,0.4,0,0.0,418
Pbbfb6a2c4a,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbc201d669f,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbc4309c829,0,0.0,1,0.959,0,0.0,4,3.835,1,8,7.67,1,0.959,0,0.0,0,0.0,0,0.0,2,1.918,5,4.794,11,10.547,0,0.0,0,0.0,,33,10,4,3.835,0,17298,0.0,0.562,0,0.0,1043
Pbc5a0470c9,1,1.271,0,0.0,4,5.083,1,1.271,1,6,7.624,0,0.0,0,0.0,0,0.0,0,0.0,1,1.271,1,1.271,4,5.083,0,0.0,1,1.271,,0,0,0,0.0,0,4558,0.0,0.375,0,0.0,787
Pbc5d4fc393,1,1.024,0,0.0,0,0.0,0,0.0,1,6,6.141,6,6.141,0,0.0,0,0.0,1,2.047,2,2.047,0,0.0,4,4.094,0,0.0,1,2.047,,11,6,8,8.188,0,10913,0.0,0.222,0,0.0,977
Pbc9cc4070d,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbcd324b348,0,0.0,0,0.0,0,0.0,0,0.0,1,8,17.094,0,0.0,0,0.0,1,2.137,0,0.0,0,0.0,4,8.547,4,8.547,0,0.0,0,0.0,,1,3,0,0.0,0,3951,0.0,0.571,0,0.0,468
Pbcdd20a9f9,0,0.0,0,0.0,0,0.0,1,2.809,1,0,0.0,0,0.0,0,0.0,3,8.427,0,0.0,0,0.0,0,0.0,2,5.618,1,5.618,1,2.809,,15,5,0,0.0,0,8190,0.0,0.4,1,8.427,356
Pbd1bd31363,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbd2eb786d3,1,0.439,0,0.0,0,0.0,3,1.317,1,2,0.878,4,1.756,0,0.0,0,0.0,0,0.0,4,1.756,9,3.951,6,2.634,0,0.0,0,0.0,,9,8,3,1.317,0,18649,0.0,0.154,0,0.0,2278
Pbdde11b624,1,1.681,0,0.0,0,0.0,4,6.723,1,8,13.445,1,1.681,0,0.0,0,0.0,0,0.0,0,0.0,7,11.765,7,11.765,0,0.0,0,0.0,,8,6,2,3.361,0,8718,0.0,0.7,1,1.681,595
Pbe096a5b87,0,0.0,1,3.215,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.215,1,3.215,1,3.215,0,0.0,,11,4,2,6.431,0,6559,0.0,0.25,1,3.215,311
Pbe6b6d05a9,0,0.0,1,3.891,0,0.0,1,3.891,1,2,7.782,0,0.0,0,0.0,0,0.0,0,0.0,1,3.891,1,3.891,2,7.782,0,0.0,0,0.0,,5,2,1,3.891,0,3928,0.0,0.167,0,0.0,257
Pbe6ed6fd51,0,0.0,0,0.0,0,0.0,1,1.1,1,6,6.601,7,7.701,0,0.0,0,0.0,0,0.0,0,0.0,11,12.101,7,7.701,0,0.0,0,0.0,,14,6,0,0.0,0,9924,0.0,0.7,0,0.0,909
Pbea2d75e26,0,0.0,0,0.0,0,0.0,2,1.646,1,5,4.115,2,1.646,0,0.0,17,13.992,0,0.0,2,1.646,2,1.646,3,2.469,0,0.0,0,0.0,,45,8,1,0.823,0,22705,0.0,0.125,0,0.0,1215
Pbed27928bf,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,1,2.778,0,0.0,15,41.667,0,0.0,0,0.0,3,8.333,2,5.556,0,0.0,1,2.778,,6,5,0,0.0,0,5101,0.0,0.4,0,0.0,360
Pbf5a7a4d5b,0,0.0,1,1.29,0,0.0,4,5.161,1,2,2.581,0,0.0,0,0.0,10,12.903,0,0.0,0,0.0,7,9.032,3,3.871,0,0.0,0,0.0,,32,6,3,3.871,0,12413,0.0,0.5,0,0.0,775
Pbf890a872a,2,1.925,3,2.887,1,0.962,4,3.85,1,4,3.85,1,0.962,0,0.0,1,0.962,0,0.0,1,0.962,1,0.962,12,11.55,0,0.0,1,0.962,,25,9,3,2.887,0,9112,0.0,0.688,0,0.0,1039
Pbfadf35dca,0,0.0,1,0.803,0,0.0,3,2.41,1,1,0.803,7,5.622,0,0.0,0,0.0,0,0.0,1,0.803,3,2.41,5,4.016,0,0.0,0,0.0,,55,10,5,4.016,0,27829,0.0,0.444,0,0.0,1245
Pbfcceae701,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbfdaa31fd0,4,3.81,2,1.905,0,0.0,10,9.524,1,21,20.0,0,0.0,0,0.0,8,7.619,0,0.0,0,0.0,4,3.81,7,6.667,0,0.0,1,0.952,,26,11,9,8.571,3,16831,2.857,0.7,0,0.0,1050
Pbfe4edf289,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,14.535,0,0.0,0,0.0,,7,5,1,2.907,0,5844,0.0,0.625,0,0.0,344
Pc02213b2fe,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc047806c80,0,0.0,1,2.74,0,0.0,1,2.74,1,7,19.178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,10.959,8,21.918,0,0.0,0,0.0,10,0,2,2,5.479,0,2388,0.0,0.727,0,0.0,365
Pc0571f7238,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc074e62881,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,8,4,1,4.016,0,4969,0.0,0.0,1,4.016,249
Pc0a66d6cca,0,0.0,1,2.584,0,0.0,0,0.0,1,1,2.584,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.584,0,0.0,0,0.0,,10,5,1,2.584,0,8195,0.0,0.25,1,5.168,387
Pc0b16a51f2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc0e29b5887,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc0e2cf5bcc,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc0fff42784,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.69,0,0.0,0,0.0,,3,2,1,6.897,0,2758,0.0,0.5,0,0.0,145
Pc131e1ee6f,1,1.988,0,0.0,0,0.0,0,0.0,1,1,1.988,0,0.0,0,0.0,0,0.0,0,0.0,1,1.988,2,3.976,1,1.988,0,0.0,0,0.0,,16,6,6,11.928,0,9609,0.0,0.0,1,1.988,503
Pc1c99fe2be,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.495,2,10.989,0,0.0,0,0.0,,5,2,0,0.0,0,3831,0.0,0.4,0,0.0,182
Pc295aab61a,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc2a67f2add,1,2.364,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.364,0,0.0,0,0.0,,10,6,0,0.0,1,7691,2.364,0.25,0,0.0,423
Pc2d24d5902,0,0.0,0,0.0,0,0.0,3,2.441,1,13,10.578,1,0.814,0,0.0,11,8.95,1,0.814,0,0.0,12,9.764,10,8.137,0,0.0,1,1.627,,54,10,2,1.627,0,25572,0.0,0.769,0,0.0,1229
Pc2ef5dcf11,0,0.0,0,0.0,0,0.0,3,4.249,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,7.082,1,1.416,0,0.0,0,0.0,,20,9,2,2.833,0,12374,0.0,0.25,1,5.666,706
Pc32fe4a167,0,0.0,0,0.0,0,0.0,0,0.0,1,6,10.791,1,1.799,0,0.0,4,7.194,0,0.0,0,0.0,1,1.799,1,1.799,1,3.597,0,0.0,,9,5,1,1.799,0,7444,0.0,0.25,0,0.0,556
Pc3390f55d0,0,0.0,0,0.0,0,0.0,2,5.076,1,4,10.152,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.538,0,0.0,0,0.0,0,0.0,5,5,4,1,2.538,0,5523,0.0,0.0,0,0.0,394
Pc3a5f10000,0,0.0,0,0.0,0,0.0,5,7.987,1,8,12.78,0,0.0,0,0.0,3,4.792,0,0.0,0,0.0,0,0.0,3,4.792,0,0.0,0,0.0,,5,6,0,0.0,0,6249,0.0,0.5,0,0.0,626
Pc3d030ae81,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.092,0,0.0,0,0.0,0,0.0,,4,5,1,3.546,0,3915,0.0,0.0,0,0.0,282
Pc3df7f8dbd,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc3e0235987,1,1.17,0,0.0,0,0.0,8,9.357,1,19,22.222,0,0.0,0,0.0,9,10.526,0,0.0,1,1.17,3,3.509,5,5.848,0,0.0,1,2.339,,25,9,1,1.17,0,15739,0.0,0.444,0,0.0,855
Pc430805a15,0,0.0,0,0.0,0,0.0,1,3.546,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.546,1,3.546,0,0.0,0,0.0,0,0.0,,3,2,1,3.546,0,4039,0.0,-0.25,0,0.0,282
Pc441e97a64,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc4acbf93e3,1,1.724,0,0.0,2,3.448,1,1.724,1,2,3.448,2,3.448,0,0.0,0,0.0,0,0.0,0,0.0,2,3.448,2,3.448,0,0.0,0,0.0,,12,6,0,0.0,0,7208,0.0,0.4,0,0.0,580
Pc4ba85a58f,4,4.197,0,0.0,3,3.148,3,3.148,1,7,7.345,1,1.049,0,0.0,1,1.049,0,0.0,1,1.049,8,8.395,9,9.444,0,0.0,0,0.0,,21,6,5,5.247,0,14367,0.0,0.615,0,0.0,953
Pc4f84bc197,1,3.984,0,0.0,0,0.0,0,0.0,1,2,7.968,1,3.984,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.984,0,0.0,0,0.0,,4,2,0,0.0,0,4500,0.0,0.25,1,3.984,251
Pc544b8efa0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,9.091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0,2,18.182,0,875,0.0,0.0,0,0.0,110
Pc58bcc8049,0,0.0,0,0.0,0,0.0,0,0.0,1,2,11.561,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,17.341,0,0.0,0,0.0,,2,4,0,0.0,0,2768,0.0,0.5,0,0.0,173
Pc5a3285209,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc5a8d9d1d6,1,2.525,0,0.0,0,0.0,0,0.0,1,1,2.525,0,0.0,0,0.0,1,2.525,0,0.0,1,2.525,0,0.0,4,10.101,0,0.0,0,0.0,,4,5,0,0.0,0,4171,0.0,0.375,0,0.0,396
Pc5cf3e8f14,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc5e44c9142,0,0.0,0,0.0,0,0.0,1,2.105,1,1,2.105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,8.421,0,0.0,0,0.0,,2,2,3,6.316,0,4391,0.0,0.571,0,0.0,475
Pc5f6ac0bb7,0,0.0,0,0.0,2,3.091,1,1.546,1,8,12.365,0,0.0,0,0.0,5,7.728,0,0.0,1,1.546,1,1.546,5,7.728,1,6.182,0,0.0,,20,9,0,0.0,0,12468,0.0,0.444,1,1.546,647
Pc624860c4a,0,0.0,0,0.0,0,0.0,1,2.976,1,1,2.976,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.952,1,2.976,1,2.976,,12,7,3,8.929,0,6730,0.0,0.4,1,2.976,336
Pc62b6f4e46,1,0.72,1,0.72,1,0.72,0,0.0,1,2,1.44,2,1.44,0,0.0,0,0.0,0,0.0,3,2.16,0,0.0,4,2.88,0,0.0,1,1.44,,26,8,0,0.0,0,14554,0.0,0.1,0,0.0,1389
Pc643573699,0,0.0,0,0.0,0,0.0,0,0.0,1,1,2.874,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.874,0,0.0,0,0.0,,9,5,0,0.0,0,4064,0.0,0.25,0,0.0,348
Pc692096d48,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc69570e4d2,0,0.0,0,0.0,0,0.0,1,1.821,1,11,20.036,0,0.0,0,0.0,5,9.107,0,0.0,1,1.821,1,1.821,3,5.464,0,0.0,1,1.821,,18,9,4,7.286,0,10936,0.0,0.286,0,0.0,549
Pc6a39f466a,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc6c9992e46,1,0.601,3,1.803,4,2.404,2,1.202,1,3,1.803,3,1.803,0,0.0,0,0.0,0,0.0,1,0.601,0,0.0,2,1.202,0,0.0,0,0.0,,30,8,0,0.0,0,15605,0.0,0.167,0,0.0,1664
Pc72bfd628e,0,0.0,0,0.0,0,0.0,3,4.115,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.743,9,12.346,0,0.0,0,0.0,,8,8,5,6.859,0,8956,0.0,0.75,1,1.372,729
Pc7c312fdc1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc7e0f691c6,1,1.029,1,1.029,0,0.0,0,0.0,1,12,12.346,2,2.058,0,0.0,4,4.115,0,0.0,0,0.0,0,0.0,12,12.346,0,0.0,0,0.0,,25,7,5,5.144,0,15063,0.0,0.8,0,0.0,972
Pc858ff68e6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc8a80657b3,0,0.0,0,0.0,1,2.933,0,0.0,1,6,17.595,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.933,0,0.0,0,0.0,,4,3,0,0.0,0,4075,0.0,0.25,0,0.0,341
Pc8dae45369,0,0.0,0,0.0,0,0.0,1,1.3,1,6,7.802,0,0.0,0,0.0,5,6.502,0,0.0,0,0.0,0,0.0,4,5.202,1,1.3,0,0.0,,16,8,0,0.0,0,10053,0.0,0.571,1,2.601,769
Pc9371b494a,1,3.185,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,1,3.185,0,0.0,0,0.0,0,0.0,0,0.0,1,6.369,,2,2,0,0.0,0,3167,0.0,0.0,1,3.185,314
Pc97a1282a3,0,0.0,0,0.0,0,0.0,3,2.681,1,17,15.192,1,0.894,0,0.0,12,10.724,1,0.894,0,0.0,10,8.937,12,10.724,0,0.0,1,3.575,,30,10,8,7.149,0,18963,0.0,0.8,0,0.0,1119
Pc99e2f6730,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc9a1f10582,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,9,22.727,1,2.525,0,0.0,2,5.051,1,2.525,0,0.0,1,5.051,,12,5,1,2.525,0,6099,0.0,0.25,0,0.0,396
Pc9a523c1e4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pca1c024cab,13,9.503,6,4.386,0,0.0,17,12.427,1,12,8.772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.462,8,5.848,0,0.0,1,0.731,,25,10,13,9.503,0,15374,0.0,0.727,0,0.0,1368
Pca1e2194fa,1,1.984,0,0.0,0,0.0,0,0.0,1,5,9.921,1,1.984,0,0.0,0,0.0,0,0.0,1,1.984,10,19.841,10,19.841,0,0.0,0,0.0,15,7,7,1,1.984,0,5327,0.0,0.643,1,1.984,504
Pcaa6f4e965,1,0.288,7,2.014,0,0.0,6,1.727,1,41,11.799,3,0.863,0,0.0,37,10.647,1,0.576,2,0.576,15,4.317,38,10.935,0,0.0,1,0.863,,83,26,11,3.165,0,43551,0.0,0.837,0,0.0,3475
Pcabff956fe,0,0.0,1,1.536,0,0.0,0,0.0,1,6,9.217,0,0.0,0,0.0,4,6.144,0,0.0,0,0.0,5,7.68,4,6.144,0,0.0,1,1.536,,6,7,3,4.608,0,6643,0.0,0.571,0,0.0,651
Pcad0645e5a,1,2.288,0,0.0,0,0.0,0,0.0,1,5,11.442,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.288,0,0.0,0,0.0,,9,6,6,13.73,0,7493,0.0,0.25,0,0.0,437
Pcb0e772806,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,2,5.682,0,0.0,1,2.841,1,2.841,0,0.0,0,0.0,0,0.0,,7,4,0,0.0,0,5211,0.0,-0.25,0,0.0,352
Pcb16689c6c,0,0.0,1,2.257,0,0.0,1,2.257,1,3,6.772,0,0.0,0,0.0,9,20.316,0,0.0,0,0.0,0,0.0,1,2.257,1,9.029,0,0.0,,13,9,0,0.0,0,8278,0.0,0.25,1,2.257,443
Pcb4360a784,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.264,0,0.0,0,0.0,,0,0,0,0.0,0,803,0.0,0.25,0,0.0,121
Pcb5c1e8ac6,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0,0,0.0,0,1047,0.0,0.0,0,0.0,155
Pcb72b419f2,0,0.0,0,0.0,0,0.0,0,0.0,1,2,7.326,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.663,0,0.0,0,0.0,,5,4,0,0.0,0,3388,0.0,0.25,0,0.0,273
Pcba63fe240,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcc7ddb9ab9,1,1.029,0,0.0,0,0.0,3,3.086,1,15,15.432,2,2.058,0,0.0,8,8.23,0,0.0,0,0.0,3,3.086,7,7.202,0,0.0,1,1.029,,44,7,3,3.086,0,19618,0.0,0.7,0,0.0,972
Pcc92138fb2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcc98298533,0,0.0,0,0.0,0,0.0,3,5.3,1,5,8.834,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.767,2,3.534,0,0.0,0,0.0,,9,5,0,0.0,0,5806,0.0,0.4,0,0.0,566
Pcca6045f01,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pccb83c9fcb,0,0.0,0,0.0,0,0.0,0,0.0,1,5,11.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.684,0,0.0,0,0.0,,13,6,3,7.026,0,7056,0.0,0.4,0,0.0,427
Pccdaab2014,4,1.133,0,0.0,1,0.283,8,2.267,1,20,5.667,7,1.984,1,0.283,0,0.0,0,0.0,4,1.133,4,1.133,13,3.684,1,0.85,1,1.133,,187,11,8,2.267,0,72729,0.0,0.45,1,0.567,3529
