pid,draft_year,was_drafted,actual_pick,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_minutes_total,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_rsci_rank,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_ts_pct,intl_ft_pct,intl_fg3_pct,intl_level,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
P8c537f5a4d,2005,1,29.0,22.3,79.25,255.8,84.0,107.0,27.0,27.5,11.05,3.35,26.0,34.6,21.131791907514447,11.486705202312136,1.4358381502890172,0.6034682080924855,0.645086705202312,,62.5,55.8,8.8,10.8,9.1,22.7,1.0,1.9,0.0404624277456647,0.503,0.816,,0.563,899.6,29.0,29.0,1.0,,1,0,0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P13a7a5112c,2005,1,31.0,22.7,,,,,,,,,36.0,31.5,21.01714285714285,2.64,2.48,0.9485714285714286,0.1257142857142857,23.8,69.5,64.7,12.8,14.8,0.8,7.4,1.5,0.3,0.5707434052757794,0.321,0.91,0.504,0.503,1134.0,35.0,35.0,1.0,,0,0,0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdb057d444b,2005,1,32.0,22.25,,,,,,,,,33.0,35.2,15.647727272727272,3.2215909090909087,4.090909090909091,2.014772727272727,0.3988636363636363,,53.6,50.8,23.2,15.6,2.0,7.1,3.2,1.3,0.4693396226415094,0.252,0.692,0.347,0.498,1161.6,49.0,49.0,1.0,,1,0,0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P690d8b352a,2005,1,33.0,20.15,78.25,246.0,86.5,106.5,31.5,33.0,11.61,3.24,30.0,33.4,18.679041916167662,9.776047904191618,0.8946107784431139,0.8622754491017964,1.7245508982035929,,64.7,58.6,5.4,10.3,8.3,19.7,1.4,5.1,0.0815047021943573,0.589,0.777,0.462,0.577,1002.0,56.0,56.0,1.0,,1,0,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P19de9513b3,2005,1,34.0,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,1.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc6a39f466a,2005,1,36.0,18.11,79.75,208.8,85.25,109.5,22.0,30.0,11.59,3.56,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,1.0,,0,0,0,,15.0,187.5,12.5,11.232,10.08,1.44,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd382320a3c,2005,1,37.0,22.45,80.0,237.8,85.5,106.5,30.5,33.0,11.5,3.23,31.0,30.5,18.767213114754096,11.23672131147541,1.829508196721312,0.4603278688524591,2.242622950819672,25.5,58.3,51.1,9.6,11.9,7.6,21.1,0.7,5.9,0.0226537216828478,0.838,0.683,,0.513,945.5,41.0,41.0,1.0,,0,0,0,,4.0,59.0,14.75,25.6271186440678,7.932203389830509,0.0,7.322033898305085,0.0,81.6,0.6153846153846154,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peb2d46202e,2005,1,38.0,23.32,71.75,165.2,71.75,93.5,24.5,31.0,10.85,3.26,23.0,33.7,21.08724035608309,4.1768545994065285,7.4350148367952515,1.4421364985163203,0.0427299703264094,,60.2,52.9,52.8,10.9,1.7,7.9,2.3,0.2,0.5384615384615384,0.474,0.838,0.405,0.438,775.1,43.0,43.0,1.0,,0,0,0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P83f985b4bd,2005,1,39.0,19.93,,,,,,,,,29.0,26.4,17.01818181818182,3.4363636363636365,2.3045454545454547,1.4045454545454543,0.3818181818181819,24.1,57.7,55.1,15.5,11.1,0.7,9.2,2.3,1.2,0.5774647887323944,0.239,0.721,0.396,0.492,765.5999999999999,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pce1d0d3699,2005,1,41.0,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,,0,0,0,,26.0,910.0,35.0,19.02857142857143,2.8483516483516484,4.47032967032967,1.9384615384615385,0.0791208791208791,58.5,0.8536585365853658,0.2992700729927007,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01bc9a886e,2005,1,42.0,20.29,80.5,261.0,85.75,109.0,28.5,33.0,11.26,3.27,29.0,26.9,17.812639405204465,10.063940520446096,1.1107806691449815,0.508550185873606,2.30185873605948,24.2,59.4,58.0,7.3,10.5,10.9,16.4,0.9,6.9,0.0,0.423,0.586,,0.58,780.0999999999999,21.0,21.0,1.0,,0,0,0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6b0e9b0b2a,2005,1,43.0,21.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,1.0,,0,0,0,,31.0,472.0,15.225806451612904,17.23728813559322,8.084745762711865,1.2203389830508475,0.9152542372881356,1.9067796610169487,68.7,0.6530612244897959,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P11475d8eed,2005,1,44.0,19.29,85.25,227.8,83.25,112.5,24.0,27.5,11.94,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,15.0,130.75,8.716666666666667,6.0573613766730405,4.680688336520077,1.101338432122371,1.6520076481835564,2.478011472275335,36.6,0.3125,0.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P43e7adb565,2005,1,47.0,20.98,73.25,186.8,82.0,100.5,30.0,36.0,11.58,3.27,26.0,35.8,18.412290502793297,4.836871508379889,2.705027932960894,1.1262569832402238,0.5832402234636872,,54.9,48.2,19.6,12.1,5.0,13.1,1.8,1.9,0.418732782369146,0.444,0.783,0.329,0.474,930.8,,,,,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdacd6ab94d,2005,1,48.0,22.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,34.0,819.7,24.108823529411765,12.077589361961692,5.270220812492375,1.6249847505184822,0.7905331218738563,1.054044162498475,64.1,0.7761194029850746,0.3617021276595745,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P63a21fbef6,2005,1,49.0,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,1.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P74b71b0d31,2005,1,50.0,22.81,78.5,248.0,86.0,106.5,26.5,30.5,12.49,3.24,31.0,37.8,20.580952380952382,7.83809523809524,3.0761904761904764,1.4476190476190476,0.1523809523809524,,58.9,54.8,17.9,10.7,8.6,15.3,2.3,0.4,0.2751004016064257,0.3229999999999999,0.77,0.38,0.54,1171.8,26.0,26.0,1.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P83f12f36b1,2005,1,51.0,23.19,80.0,269.4,86.0,108.0,28.5,33.5,12.11,3.25,22.0,,,,,,,,,,,,,,,,0.0072463768115942,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1378011126,2005,1,53.0,23.39,,,,,,,,,25.0,31.7,12.946372239747635,5.22397476340694,4.5880126182965295,3.088958990536278,0.3634069400630915,21.4,51.4,46.3,24.4,20.4,4.5,11.9,4.9,1.0,0.4481327800829875,0.34,0.756,0.324,0.444,792.5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2b78092e41,2005,1,54.0,22.26,78.25,195.8,81.75,105.5,,,,,28.0,35.3,18.79546742209632,8.087252124645893,2.294617563739377,1.529745042492918,0.3263456090651558,26.2,57.9,53.0,14.0,15.2,5.1,18.6,2.4,0.9,0.2979274611398964,0.352,0.787,0.374,0.517,988.4,54.0,54.0,1.0,,0,0,0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pbb4d6101de,2005,1,55.0,22.68,79.5,233.0,81.5,106.5,27.5,33.0,12.52,3.3,32.0,31.6,19.298734177215188,12.497468354430382,2.175949367088608,1.7772151898734176,0.9227848101265824,,53.3,46.3,12.8,13.1,10.4,22.3,2.8,2.6,0.1073298429319371,0.754,0.653,0.293,0.466,1011.2,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1dfb3826fd,2005,1,56.0,18.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,1.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P38dadf836a,2005,1,57.0,21.35,83.0,225.2,87.5,110.0,29.5,36.0,11.48,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,34.0,511.7,15.05,11.46765683017393,8.653507914793824,0.7035372288450265,0.9145983974985344,2.0402579636505767,65.9,0.4468085106382978,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb5af3844f5,2005,1,60.0,22.43,75.75,183.0,84.0,102.5,28.0,32.0,11.67,3.35,31.0,37.2,16.11290322580645,6.270967741935484,3.561290322580646,1.2483870967741937,0.4645161290322581,22.0,56.9,52.2,19.7,14.3,3.5,15.0,1.9,1.3,0.3366093366093366,0.26,0.858,0.431,0.459,1153.2,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0820723beb,2005,1,58.0,22.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,16.0,322.0,20.125,13.975155279503106,9.950310559006212,0.6708074534161491,1.453416149068323,1.0062111801242235,70.5,0.775,0.5454545454545454,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb9c495a67d,2015,1,3.0,19.53,,272.0,89.0,110.5,,,,,38.0,30.0789,20.69297746925585,10.141767152389216,1.543341013135454,0.9134376589569432,1.7008467729870442,27.6,64.14,66.4,9.4,18.2,14.8,18.2,1.5,4.5,0.0,0.462,0.51,,0.664,1142.9982,2.6,2.0,5.0,4.0,1,1,1,1.0,9.0,129.0,14.333333333333334,27.069767441860463,12.0,0.8372093023255814,1.9534883720930232,1.1162790697674418,74.7,0.5,,1.0,38.0,72.8,27.6,66.4,64.14,14.8,18.2,9.4,18.2,99.0,194.0,0.51,279.0,420.0,0.664,0.0,0.0,0.0,4.5,1.5,46.2,2.8,0.5158,213.0,270.0,66.0,150.0,64.0,67.0,30.0789,3.5263,4.9474,1.2895,0.7632,1.4211,17.2895,19.460643394934976,83.0,0.0,18.517747600093653,9.082252399906348,58.621484429875906,5.518515570124094,13.895504565675484,-4.495504565675484,4.981432919690938,9.818567080309062,12.487614141887144,5.712385858112855,2.262936080543198,-0.7629360805431982,1.3574806836806363,3.1425193163193637,5.0,1.0,1.0,1.0,1.5789473684210529,0.4895833333333333,1.0746400000000005,2.689229774867511,,,,,,,,,,
P3e493925a2,2015,1,7.0,19.3,,200.0,80.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,1.0,0,0,0,,12.0,379.2,31.6,20.5063,7.1772,6.7215,1.8228,0.1139,,0.574,0.342,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9a02cf437c,2015,1,24.0,19.12,72.5,184.6,77.0,97.0,26.5,32.5,11.84,3.32,39.0,33.8974,12.553706183955113,3.730693209508694,5.909231976493772,1.606636497194475,0.0816699805884817,19.9,57.49,48.9,27.5,17.4,1.8,9.9,2.7,0.2,0.382716049382716,0.5,0.889,0.379,0.44,1321.9986,17.6,16.0,5.0,30.0,1,1,0,7.0,5.0,110.0,22.0,13.418181818181818,3.9272727272727272,10.472727272727273,3.272727272727273,0.0,53.7,0.7857142857142857,0.2,1.0,39.0,84.2,19.9,48.9,57.49,1.8,9.9,27.5,17.4,144.0,162.0,0.889,88.0,200.0,0.44,47.0,124.0,0.379,0.2,2.7,50.0,1.4,2.8552881,51.0,87.0,37.0,113.0,0.0,0.0,33.8974,0.4872,3.0256,5.5641,1.5128,0.0769,11.8205,19.05817932922656,73.0,0.382716049382716,19.82831368775559,0.0716863122444095,59.81710368053885,-2.3271036805388476,10.35263411113784,17.14736588886216,7.345321145056531,-5.545321145056532,14.012124127976906,-4.112124127976905,2.0407986528746687,0.6592013471253315,2.142266057252826,-1.942266057252826,5.0,2.0,0.0,1.0,1.2083333333333337,1.4945652173913044,-0.0074900000000001,4.528343928517212,,,,,,,,,,
Pb067831a66,2015,1,21.0,21.6,77.25,230.6,83.75,101.0,38.0,43.0,11.13,3.22,26.0,27.8462,15.76239486895878,5.221035545244953,2.237605131041219,0.845242797940114,0.6961811665505526,22.0,60.97,57.2,14.0,13.2,3.1,14.5,1.6,2.5,0.4705882352941176,0.371,0.78,0.452,0.479,2361.0017,25.6,24.0,5.0,21.0,0,0,0,48.0,8.0,56.0,7.0,23.785714285714285,9.642857142857142,1.2857142857142858,3.857142857142857,2.571428571428572,74.4,0.5,0.5,1.0,26.0,52.8,22.0,57.2,60.97,3.1,14.5,14.0,13.2,64.0,82.0,0.78,56.0,117.0,0.479,47.0,104.0,0.452,2.5,1.6,37.1,1.7,1.45164815,44.0,66.0,12.0,51.0,18.0,21.0,27.8462,0.6538,3.3846,1.7308,0.6538,0.5385,12.1923,21.530458590006845,78.0,0.4705882352941176,19.53102214269738,2.468977857302619,52.056258107805874,8.913741892194125,12.95929322299262,1.0407067770073812,6.534779691344218,-3.4347796913442177,13.9606352046522,0.5393647953477991,1.883560724670096,-0.2835607246700959,2.6798926414672333,-0.1798926414672332,7.0,3.0,1.0,3.0,1.5185185185185184,0.9859154929577464,0.2193999999999999,3.446695674081347,-0.8999999999999986,-0.8000000000000043,9.39,-0.9000000000000004,-5.199999999999999,0.5,-1.7000000000000002,2.0,0.064,0.0
Pf634b73f97,2015,1,34.0,22.7,77.75,211.0,83.0,104.5,27.5,34.5,10.94,3.18,37.0,35.6757,14.91818801032636,6.981794330594775,2.563593706640655,0.763679479309446,0.1909198698273615,21.2,57.3,52.8,15.2,15.7,3.8,18.8,1.3,0.6,0.4387254901960784,0.358,0.795,0.441,0.424,4199.9982,36.8,29.0,5.0,48.0,0,0,0,54.0,5.0,56.0,11.2,11.571428571428571,5.785714285714286,4.5,2.571428571428572,0.0,44.6,0.2,0.25,1.0,37.0,87.7,21.2,52.8,57.3,3.8,18.8,15.2,15.7,116.0,146.0,0.795,97.0,229.0,0.424,79.0,179.0,0.441,0.6,1.3,35.8,2.4,1.30556553,58.0,96.0,39.0,133.0,8.0,9.0,35.6757,1.1351,5.7838,2.5405,0.7568,0.1892,14.7838,22.639288158795345,78.0,0.4387254901960784,19.473805481445556,1.7261945185544434,51.82747756487995,5.472522435120048,11.490686393402864,3.709313606597135,6.004001940334708,-2.204001940334708,12.435435362600051,6.364564637399948,1.7440698520494786,-0.4440698520494786,1.671064758670871,-1.0710647586708708,5.0,2.0,0.0,5.0,0.5588235294117647,0.9101796407185628,0.0875999999999999,3.9673939064890953,2.6999999999999993,4.200000000000003,-3.700000000000003,2.799999999999999,-2.8000000000000007,-0.1999999999999999,0.1999999999999999,62.0,0.01,0.0
P1b292d5147,2015,1,32.0,21.41,79.0,253.4,88.25,109.0,,,,,35.0,35.1143,16.08134577650701,9.40273335934363,1.4353126788801145,0.966683089225757,1.2302680104686696,22.6,58.81,57.8,9.2,15.1,10.0,19.1,1.6,3.7,0.0984042553191489,0.508,0.597,0.243,0.602,2961.0006000000003,22.8,19.0,5.0,16.0,0,0,0,85.0,,,,,,,,,,,,,35.0,84.8,22.6,57.8,58.81,10.0,19.1,9.2,15.1,114.0,191.0,0.597,204.0,339.0,0.602,9.0,37.0,0.243,3.7,1.6,50.8,2.4,0.7101552,148.0,190.0,56.0,148.0,74.0,78.0,35.1143,3.1714,6.0,1.4,0.9429,1.2,15.6857,21.34428473648186,80.0,0.0984042553191489,19.368536350505533,3.2314636494944686,49.3374747231584,9.4725252768416,12.887120847376025,-3.6871208473760255,5.707534906114589,4.292465093885411,12.255946076071256,6.844053923928746,2.520269619643716,-0.920269619643716,2.698025999037072,1.001974000962928,6.0,2.0,1.0,3.0,1.558823529411765,0.5714285714285713,0.2290600000000002,3.1387247371005853,0.7000000000000028,11.599999999999994,-0.3499999999999943,1.0,2.299999999999999,-0.3999999999999999,-1.0999999999999996,34.0,0.1329999999999999,0.0
P0ba0d4e186,2015,1,44.0,20.66,76.5,213.2,81.0,100.0,26.5,33.0,11.2,3.34,39.0,25.4872,13.183040898961046,3.1509463573872374,5.034197557989892,1.448633039329546,0.2896983583916632,21.8,53.13,44.6,26.0,18.4,1.7,8.1,2.5,0.9,0.352059925093633,0.596,0.792,0.383,0.376,2261.0008,46.8,37.0,4.0,51.0,1,1,1,5.0,,,,,,,,,,,,,39.0,63.1,21.8,44.6,53.13,1.7,8.1,26.0,18.4,126.0,159.0,0.792,65.0,173.0,0.376,36.0,94.0,0.383,0.9,2.5,59.6,2.8,2.17190735,35.0,58.0,30.0,115.0,5.0,5.0,25.4872,0.3333,1.8974,3.5641,1.0256,0.2051,9.3333,20.591375770020537,78.0,0.352059925093633,19.510938215102975,2.289061784897026,56.0614942791762,-2.9314942791761993,11.660800915331809,14.339199084668191,7.881395881006866,-6.181395881006866,13.601327231121282,-5.501327231121282,1.9341647597254008,0.5658352402745994,4.043272311212815,-3.1432723112128147,7.0,2.0,1.0,2.0,0.8947368421052632,1.3402061855670104,0.05634,4.019537661665191,0.0,-15.4,2.520000000000003,2.1000000000000014,-5.200000000000003,1.5,0.2,0.0,0.028,0.0
P16f77dc0c6,2015,1,20.0,23.16,76.25,181.4,79.5,101.5,29.5,31.0,11.16,3.29,34.0,33.2857,15.728808467299771,5.345971393120769,5.500416094599182,2.255779508918245,1.0506133264434878,24.2,61.66,54.5,32.8,15.4,4.1,13.6,3.9,3.2,0.2288401253918495,0.5710000000000001,0.835,0.356,0.549,2282.7128,23.2,18.0,5.0,19.0,0,0,0,,,,,,,,,,,,,,34.0,83.7,24.2,54.5,61.66,4.1,13.6,32.8,15.4,152.0,182.0,0.835,135.0,246.0,0.549,26.0,73.0,0.356,3.2,3.9,57.1,1.7,2.61758206,101.0,149.0,34.0,98.0,17.0,18.0,33.2857,0.9714,3.9714,5.0857,2.0857,0.9714,14.5429,23.096509240246405,77.0,0.2288401253918495,18.883021133525457,5.3169788664745425,57.57207492795389,4.087925072046104,10.642675312199808,22.15732468780019,5.766090297790586,-1.6660902977905865,13.545893371757924,0.0541066282420761,1.4391210374639771,2.4608789625360226,2.6365033621517777,0.5634966378482225,7.0,1.0,1.0,2.0,2.6296296296296293,2.0,0.4897199999999998,4.349920937622587,0.8999999999999986,-8.0,-1.6800000000000068,3.4999999999999964,-3.299999999999999,-0.1,-0.2999999999999998,20.0,0.0409999999999999,0.0
P3cfad83e39,2015,1,28.0,21.67,76.5,185.0,82.5,104.0,27.5,33.5,10.87,3.26,34.0,36.9714,19.14062221068177,4.5904347684967295,3.5054122916632857,2.0865966666125706,0.9737256365731348,28.5,54.93,46.8,19.7,12.9,2.8,12.4,3.6,3.6,0.5050100200400801,0.445,0.887,0.298,0.49,3308.0273,25.6,22.0,5.0,35.0,0,0,0,,,,,,,,,,,,,,34.0,92.1,28.5,46.8,54.93,2.8,12.4,19.7,12.9,197.0,222.0,0.887,121.0,247.0,0.49,75.0,252.0,0.298,3.6,3.6,44.5,2.6,1.63636356,59.0,81.0,63.0,165.0,5.0,5.0,36.9714,0.7714,3.9429,3.6,2.1429,1.0,19.6571,21.60164271047228,78.0,0.5050100200400801,17.876943831248468,10.623056168751532,55.677304390483194,-0.747304390483194,12.296958547951926,7.403041452048074,5.749325484424823,-2.949325484424823,12.148785871964682,0.2512141280353184,2.607284768211921,0.992715231788079,2.535589894530292,1.0644101054697082,6.0,1.0,1.0,3.0,2.0,1.4172661870503596,0.41905,4.796161361285125,4.899999999999999,11.699999999999989,-6.700000000000003,9.3,4.800000000000001,0.0,0.0,13.0,0.015,0.0
P94d904f95a,2015,1,18.0,21.14,79.75,218.6,83.5,106.0,25.5,34.5,10.64,3.28,40.0,30.975,16.154963680387407,6.39225181598063,1.4237288135593222,0.6101694915254238,0.5230024213075061,22.4,60.48,58.6,8.6,8.7,8.4,14.8,1.1,1.5,0.3719211822660098,0.278,0.708,0.331,0.639,3152.9993,19.2,15.0,5.0,12.0,0,0,0,19.0,,,,,,,,,,,,,40.0,77.0,22.4,58.6,60.48,8.4,14.8,8.6,8.7,80.0,113.0,0.708,163.0,255.0,0.639,50.0,151.0,0.331,1.5,1.1,27.8,1.4,1.36111117,134.0,178.0,29.0,78.0,28.0,31.0,30.975,1.925,3.575,1.225,0.525,0.45,13.9,21.07049965776865,81.0,0.3719211822660098,19.376506735996223,3.0234932640037755,57.95491609548571,2.5250839045142897,13.327014890096905,-4.727014890096905,5.147624675017727,3.2523753249822738,14.253935239896006,0.5460647601039952,1.4930985582604588,-0.3930985582604587,1.656818718978965,-0.1568187189789649,6.0,2.0,1.0,3.0,1.0833333333333337,0.88659793814433,0.2515199999999997,3.3532285014633025,0.0,2.5999999999999943,4.699999999999996,-1.4000000000000004,-1.5,-0.5,-0.3999999999999999,22.0,0.0219999999999999,0.0
P67cf99c3eb,2015,1,2.0,19.33,75.25,193.4,81.75,102.0,,,,,35.0,33.9429,20.45450447663576,5.999946969763927,5.303023607293425,1.6666342593001775,0.3333480639544647,29.9,57.29,54.1,30.1,17.3,3.6,15.4,2.8,1.1,0.4485436893203883,0.303,0.756,0.411,0.479,1188.0015,2.6,2.0,5.0,3.0,1,1,0,16.0,,,,,,,,,,,,,35.0,84.3,29.9,54.1,57.29,3.6,15.4,30.1,17.3,118.0,156.0,0.756,136.0,284.0,0.479,95.0,231.0,0.411,1.1,2.8,30.3,2.5,1.71567788,70.0,110.0,66.0,174.0,4.0,4.0,33.9429,1.0,4.6571,5.0,1.5714,0.3143,19.2857,19.26899383983573,77.0,0.4485436893203883,17.840413759923024,12.059586240076976,56.39290113062305,0.897098869376947,10.77524657204715,19.32475342795285,6.316646620158768,-2.716646620158768,12.366658648063506,3.0333413519364942,2.1652393553043057,0.6347606446956942,3.269184508058696,-2.169184508058696,6.0,0.0,1.0,1.0,1.1142857142857143,1.644808743169399,0.7217099999999997,3.8225218288433207,,,,,,,,,,
