pid,source_season,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
Pa24dadc449,2015,28.0,34.1,20.4,56.6,59.75,13.2,19.9,5.4,16.6,53.0,79.0,0.671,73.0,129.0,0.566,0.0,0.0,0.0,7.6,0.6,61.2,4.6,0.42860001,58.0,83.0,15.0,46.0,30.0,37.0,17.6071,1.9643,3.3214,0.4286,0.1786,1.3214,7.1071,19.540041067761805,80,0.0,19.77047210300429,0.6295278969957074,53.44777896995708,6.302221030042922,14.177381974248926,-8.777381974248925,5.610686695278969,7.58931330472103,12.427854077253217,7.4721459227467815,2.0649141630901284,-1.4649141630901283,2.0916094420600855,5.508390557939914,8,2,2,1,1.4642857142857142,0.3068181818181818,0.03899999999999986,2.9403398718661746,,,,,,,,,,
P84b2e1b413,2015,32.0,81.5,26.5,52.5,56.56,10.4,22.7,8.5,17.2,114.0,156.0,0.731,155.0,279.0,0.556,25.0,88.0,0.284,8.0,0.6,42.5,3.2,0.5443001,101.0,151.0,54.0,127.0,57.0,59.0,32.6667,2.8485,7.1212,1.303,0.3333,2.7273,15.7273,19.67693360711841,82,0.23978201634877383,18.44270360640076,8.057296393599241,51.71836637210413,4.841633627895874,14.638165751134462,-6.138165751134462,3.528851206114163,6.871148793885837,10.51511822307141,12.18488177692859,1.883186052065918,-1.283186052065918,2.30148077382374,5.69851922617626,7,1,2,2,2.0476190476190474,0.46703296703296704,0.42640000000000017,3.6961156837096127,8.0,52.2,6.050000000000004,3.4000000000000004,4.0,-0.9,1.2000000000000002,38.0,-0.06900000000000006,0.0
P98102db2bd,2015,20.0,35.9,20.2,44.5,49.8,2.8,13.7,31.9,18.9,40.0,54.0,0.741,43.0,108.0,0.398,12.0,29.0,0.414,0.9,8.9,39.4,2.9,2.49999993,24.0,52.0,19.0,56.0,1.0,1.0,26.45,0.7,2.95,4.25,3.9,0.2,8.1,22.420260095824776,74,0.2116788321167883,19.74246929541047,0.45753070458953005,51.83829778065073,-2.03829778065073,11.236306830424477,20.663693169575524,5.705537599655247,-2.905537599655247,13.124197371256196,0.5758026287438032,2.3124757595345824,6.587524240465418,2.6085541909071317,-1.7085541909071318,7,2,1,4,2.512820512820513,1.6030150753768844,-0.00040000000000000425,2.9694338902572612,1.5999999999999979,-35.300000000000004,-3.4200000000000017,6.799999999999997,-0.3000000000000007,2.1000000000000005,0.4,-12.0,-0.04300000000000004,0.0
Pbb1af08ea5,2015,6.0,12.8,29.2,48.6,53.12,0.0,14.3,19.8,19.4,21.0,29.0,0.724,28.0,53.0,0.528,4.0,17.0,0.235,0.0,2.9,41.4,3.3,0.81250234,16.0,24.0,12.0,29.0,6.0,6.0,28.3333,0.0,3.5,2.1667,1.3333,0.0,14.8333,23.49349760438056,77,0.24285714285714285,19.556269238662015,9.643730761337984,53.758549148368566,-0.6385491483685684,12.390724399753744,7.409275600246257,5.453129489021137,-5.453129489021137,12.5948491688898,1.7051508311102008,1.612292222450236,1.2877077775497638,2.596531910527396,-2.596531910527396,7,1,1,3,0.6744186046511628,0.9705882352941178,0.28703999999999974,2.4624669043234007,5.0,-65.5,-3.530000000000001,7.100000000000001,0.29999999999999716,-0.10000000000000009,-1.0,-88.0,-0.08400000000000007,0.0
Paae768e6c1,2015,33.0,67.8,25.3,52.9,58.48,10.2,19.6,8.4,19.3,151.0,217.0,0.696,145.0,274.0,0.529,0.0,0.0,0.0,5.7,1.5,79.2,5.3,0.40790275,122.0,205.0,23.0,69.0,36.0,41.0,27.5152,2.3333,4.3333,0.9394,0.697,1.4242,13.3636,23.041752224503764,82,0.0,18.948947003008563,6.351052996991438,52.284177273779214,6.195822726220783,16.3417958805832,-7.941795880583198,4.409280259199259,5.79071974080074,11.32765563526961,8.272344364730392,2.4343901874566067,-0.9343901874566067,0.8557972691506595,4.844202730849341,6,1,3,4,1.142857142857143,0.41379310344827586,0.4494399999999999,3.7476085637012058,4.300000000000001,24.4,1.7399999999999949,5.9,-1.5,0.7,-0.5,0.0,0.17799999999999994,0.0
Pa48064fa8c,2015,38.0,69.2,21.7,53.3,57.45,8.4,14.5,4.7,14.3,121.0,172.0,0.703,154.0,287.0,0.537,12.0,36.0,0.333,2.7,1.3,53.3,4.1,0.45453917,88.0,124.0,66.0,162.0,13.0,16.0,27.7632,1.8158,3.3684,0.6579,0.6053,0.6579,12.2368,20.878850102669404,80,0.11145510835913312,19.57367076851637,2.1263292314836306,57.70222660784769,-0.2522266078476889,14.388019503134437,-9.688019503134438,5.858509403296957,2.541490596703043,14.932598096122597,-0.4325980961225966,2.295843974924542,-0.995843974924542,1.8374506617134903,0.8625493382865099,6,1,1,3,0.7843137254901962,0.30718954248366015,0.12664999999999998,3.6227639909319387,0.6999999999999993,29.700000000000003,-1.8999999999999986,-2.5999999999999996,-3.599999999999998,-0.09999999999999987,0.0,7.0,-0.05400000000000005,0.0
Pc2766e3f86,2015,28.0,68.9,23.1,56.5,57.1,15.2,25.3,3.8,14.8,71.0,125.0,0.568,144.0,255.0,0.565,0.0,0.0,0.0,5.6,2.4,49.0,5.1,0.29788727,108.0,161.0,37.0,95.0,29.0,31.0,27.2,3.7,5.8333,0.4667,1.1,1.3333,12.9333,22.026009582477755,82,0.0,19.215939675174013,3.884060324825988,50.65303712296984,6.44696287703016,13.822064965197214,-10.022064965197213,4.960510440835267,10.239489559164731,11.279327146171692,14.020672853828309,1.6045939675174012,0.7954060324825987,1.3613457076566124,4.238654292343387,7,2,2,1,1.3114754098360657,0.24050632911392403,0.22010000000000016,2.747008123148439,,,,,,,,,,
P9cedd79bd8,2015,31.0,34.0,20.5,53.8,51.82,11.0,18.7,1.0,21.9,17.0,44.0,0.386,64.0,116.0,0.552,0.0,3.0,0.0,9.4,1.4,37.0,5.6,0.06248183,52.0,78.0,12.0,38.0,20.0,20.0,14.5806,1.3226,2.1613,0.0645,0.3226,1.1613,4.6774,20.44079397672827,82,0.025210084033613446,19.66650933276121,0.8334906672387916,51.676455696202524,0.1435443037974764,14.719309161124222,-13.719309161124222,5.203754559107488,5.796245440892512,12.796245440892514,5.903754559107485,2.225552456554387,-0.8255524565543872,1.5501823642995063,7.849817635700494,8,2,1,2,1.6363636363636365,0.04366812227074236,0.009100000000000002,1.4693717210513435,1.3999999999999986,28.4,-4.240000000000002,-1.7000000000000002,14.299999999999999,-0.10000000000000009,-1.0999999999999996,3.0,0.10000000000000003,0.0
P83f630794b,2015,38.0,71.6,19.6,45.0,48.38,6.5,14.4,24.3,22.8,72.0,117.0,0.615,104.0,239.0,0.435,12.0,32.0,0.375,1.3,3.0,43.2,3.3,1.91769507,55.0,76.0,49.0,163.0,27.0,27.0,28.8421,1.6053,4.0,4.2895,1.4737,0.3421,8.3158,21.70841889117043,77,0.11808118081180811,19.71415226529659,-0.11415226529658895,54.94634283045305,-6.566342830453046,13.144418496029893,11.155581503970108,6.860392340028024,-0.36039234002802356,12.776786548341896,1.6232134516581045,1.705581503970107,1.294418496029893,2.437902849135918,-1.1379028491359178,6,2,1,3,1.0,1.0210084033613445,0.006479999999999967,2.933971044046384,0.6000000000000014,0.3999999999999915,-2.3399999999999963,5.400000000000002,3.400000000000002,-0.20000000000000018,-0.7,-4.0,0.11499999999999999,0.0
P093c255389,2015,31.0,85.0,23.3,48.7,51.72,1.7,10.3,17.2,21.5,65.0,85.0,0.765,43.0,104.0,0.413,96.0,280.0,0.343,1.0,2.1,22.1,1.9,0.88763493,20.0,37.0,22.0,63.0,4.0,5.0,35.6452,0.5484,3.0968,2.5484,1.1935,0.3226,14.1613,22.625598904859686,77,0.7291666666666666,19.170850397494583,4.129149602505418,49.23474584437486,2.4852541556251424,12.600987713803903,4.599012286196096,6.939243555769694,-5.2392435557696935,13.038448566610455,-2.7384485666104545,1.6980004818116117,0.4019995181883884,2.2928450975668517,-1.2928450975668517,7,2,1,3,1.0689655172413794,0.7644444444444444,0.05675999999999998,3.4075756816339333,0.8000000000000007,26.0,-1.5300000000000011,7.699999999999999,10.5,1.3,0.4,58.0,0.07700000000000007,0.0
P9e418f4c91,2015,26.0,57.1,21.4,53.8,58.53,3.7,14.0,10.9,18.0,61.0,70.0,0.871,41.0,85.0,0.482,57.0,150.0,0.38,0.3,2.6,29.8,2.3,0.80437487,30.0,51.0,11.0,34.0,1.0,1.0,29.1923,0.8846,3.2308,1.4231,1.1923,0.0769,12.0769,21.232032854209447,76,0.6382978723404256,19.507042889390522,1.8929571106094762,50.80409255079007,7.725907449209934,14.15864559819413,-3.2586455981941302,5.842437923250565,-2.142437923250565,13.094198645598196,0.9058013544018042,2.1139277652370203,0.4860722347629798,2.313792325056433,-2.0137923250564334,8,2,1,3,0.8787878787878788,0.5736842105263158,0.1194199999999999,3.712794172902986,4.599999999999998,-19.199999999999996,-6.590000000000003,3.3000000000000007,3.5999999999999996,0.30000000000000027,-0.39999999999999997,-114.0,0.029000000000000026,0.0
P0c888043b8,2015,36.0,74.9,24.1,50.2,56.19,6.0,14.2,10.9,13.2,158.0,204.0,0.775,125.0,248.0,0.504,55.0,165.0,0.333,1.6,1.7,49.4,2.3,0.98365206,88.0,126.0,37.0,121.0,38.0,45.0,30.1667,1.6389,3.6944,1.6667,0.8889,0.4722,15.9167,21.360711841204655,78,0.39951573849878935,19.099082568807336,5.000917431192665,52.94268407433546,3.2473159256645374,15.100423429781225,-4.200423429781225,6.398259233121617,-0.3982592331216166,12.054716537285342,2.145283462714657,2.272524111973653,-0.5725241119736528,2.539637732298283,-0.9396377322982827,7,1,1,3,1.0,0.767605633802817,0.25378999999999996,4.125332733832266,0.5,15.800000000000004,2.8399999999999963,-4.4,-1.4000000000000004,-0.40000000000000013,-0.5,45.0,0.09499999999999997,0.0
Pcfe0d93659,2015,32.0,92.6,29.5,51.9,55.32,2.6,11.5,29.1,15.0,110.0,145.0,0.759,160.0,312.0,0.513,65.0,184.0,0.353,0.1,2.1,29.2,2.3,1.58828408,105.0,170.0,55.0,142.0,0.0,0.0,37.625,0.75,3.4688,4.2188,1.2812,0.0312,19.5312,22.288843258042437,76,0.3709677419354839,17.706676485027,11.793323514973,53.296065292096216,2.023934707903784,11.481246931762394,17.61875306823761,4.774202258222877,-2.1742022582228766,12.938046146293566,-1.4380461462935656,1.6866715758468334,0.41332842415316673,1.798085419734904,-1.698085419734904,6,1,0,3,0.6666666666666667,1.81875,0.5054000000000001,3.7825574258766275,2.1000000000000014,3.8999999999999915,-4.719999999999999,9.0,-0.40000000000000036,0.7000000000000002,-0.1,16.0,-0.051000000000000045,0.0
Pd3473cff83,2015,19.0,38.1,22.7,59.3,56.39,12.0,24.9,4.4,13.5,36.0,83.0,0.434,86.0,144.0,0.597,0.0,1.0,0.0,17.5,0.9,57.2,3.3,0.37499998,68.0,94.0,18.0,50.0,34.0,36.0,24.9474,2.5263,5.6316,0.4737,0.3684,4.4737,10.9474,21.401779603011637,84,0.006896551724137931,19.57904761904762,3.120952380952378,52.04067316017316,4.349326839826844,14.568961038961039,-10.168961038961038,4.562164502164503,7.437835497835497,11.380714285714287,13.519285714285711,1.5045670995670994,-0.6045670995670994,1.1517965367965368,16.348203463203465,7,2,1,2,4.27906976744186,0.303448275862069,0.17252999999999996,1.922974490697998,1.1999999999999993,4.700000000000001,9.330000000000002,0.6000000000000001,-2.6500000000000004,-0.14999999999999997,2.75,0.5,-0.009000000000000008,1.0
Pfd690eb68d,2015,31.0,86.2,32.3,46.9,51.23,1.9,14.8,22.4,18.6,128.0,180.0,0.711,116.0,248.0,0.468,68.0,217.0,0.313,3.1,2.0,38.7,3.5,0.83656253,70.0,110.0,45.0,136.0,15.0,20.0,35.0323,0.5484,4.3871,2.8065,1.129,0.871,18.1935,22.64476386036961,78,0.4666666666666667,17.224836917129743,15.075163082870255,49.34685914472095,1.883140855279045,10.154723363131192,12.245276636868807,5.20200531529355,-3.3020053152935502,12.660135298381254,2.1398647016187464,1.88661512442619,0.11338487557381005,1.517371345735685,1.582628654264315,6,1,0,3,1.1333333333333333,1.1428571428571428,0.1512899999999996,3.6961313892300023,0.7999999999999972,7.0,-4.030000000000001,8.999999999999998,1.9000000000000021,0.19999999999999996,0.30000000000000027,70.0,-0.10799999999999998,0.0
P7b91fe948e,2015,35.0,86.6,22.9,52.5,55.56,2.4,11.5,20.7,14.3,93.0,126.0,0.738,112.0,237.0,0.473,78.0,199.0,0.392,0.6,1.5,28.9,1.8,1.80593427,44.0,82.0,68.0,155.0,1.0,1.0,35.8857,0.7714,3.8,3.4571,0.8857,0.2,15.7429,23.633127994524298,75,0.45642201834862384,19.19634824667473,3.7036517533252677,51.99526239419589,3.564737605804112,9.909407496977026,10.790592503022973,6.629915356711005,-4.229915356711006,13.202877871825876,-1.7028778718258764,1.1062152357920194,0.3937847642079806,3.036372430471585,-2.436372430471585,7,1,1,3,0.7500000000000001,1.352941176470588,0.16124,3.5750100698064404,0.09999999999999964,4.199999999999996,2.580000000000002,-1.1500000000000004,-2.9499999999999993,-0.6499999999999999,-0.5,19.0,0.012500000000000011,1.0
Pb88d2f0541,2015,29.0,84.1,26.2,57.6,62.46,2.1,9.2,13.2,12.2,143.0,167.0,0.856,90.0,174.0,0.517,114.0,279.0,0.409,0.3,1.7,36.9,2.1,1.28125,53.0,92.0,37.0,82.0,1.0,1.0,36.9375,0.625,3.0,2.5625,1.125,0.125,23.0625,21.872689938398356,76,0.6158940397350994,18.55073299687575,7.649267003124248,56.16411679884643,6.295883201153572,11.188632540254746,2.0113674597452533,5.624969959144437,-3.524969959144437,14.072098053352558,-4.872098053352559,1.791035808699832,-0.09103580869983197,2.8751982696467193,-2.5751982696467195,6,1,1,3,0.6451612903225806,1.0,0.77252,4.3861131663691895,1.0,-10.100000000000009,0.8400000000000034,-1.8000000000000007,-0.6000000000000014,-0.10000000000000009,-0.39999999999999997,45.0,-0.041000000000000036,0.0
P2c58b86e78,2015,33.0,70.9,30.5,53.2,55.42,11.6,25.9,14.3,19.3,124.0,206.0,0.602,178.0,336.0,0.53,4.0,10.0,0.4,3.8,2.7,59.5,4.2,0.5978335,153.0,221.0,26.0,116.0,31.0,32.0,28.4848,2.6667,6.5758,1.6667,1.2424,1.0303,14.9091,20.82135523613963,80,0.028901734104046242,18.016107226107227,12.483892773892773,54.46940792540793,0.9505920745920733,14.033496503496501,0.2665034965034998,4.036060606060605,7.563939393939394,11.21965034965035,14.68034965034965,1.4716550116550118,1.2283449883449884,1.848951048951049,1.9510489510489508,6,1,0,2,1.25,0.7044334975369458,0.5691000000000002,3.210296713545752,4.0,7.000000000000007,-2.4099999999999966,2.200000000000001,2.0,0.7000000000000002,0.6999999999999997,8.0,-0.02100000000000002,0.0
P0fde3dedb2,2016,33.0,86.5,28.2,56.1,59.95,9.6,26.8,27.4,18.6,199.0,297.0,0.67,215.0,383.0,0.561,1.0,3.0,0.333,2.5,3.1,76.9,3.2,1.4234451,159.0,220.0,55.0,161.0,56.0,61.0,34.8788,3.1212,8.6364,4.7879,1.9697,0.8182,19.1515,19.865845311430526,82,0.007772020725388601,18.072278664731495,10.127721335268504,52.46331640058055,7.48668359941945,11.244895984518624,16.155104015481374,4.44433962264151,5.1556603773584895,10.450266086115144,16.349733913884855,1.961127237542332,1.138872762457668,1.1916061925495887,1.3083938074504113,6,1,2,1,1.3333333333333333,1.3979591836734693,0.8159000000000002,3.817052635958621,,,,,,,,,,
P117a6c6fb1,2016,36.0,85.9,24.6,52.5,55.25,6.1,15.4,11.3,13.7,116.0,170.0,0.682,134.0,289.0,0.464,80.0,195.0,0.41,3.6,1.9,35.1,2.4,0.98610002,69.0,117.0,65.0,172.0,17.0,17.0,34.6111,1.8611,4.9167,1.9722,1.1111,1.3611,17.3333,18.746064339493497,81,0.40289256198347106,18.834508572808502,5.765491427191499,57.95482492151654,-2.70482492151654,12.587442646703694,-1.2874426467036937,5.675078483458103,0.4249215165418967,11.394759719874427,4.005240280125573,1.7965950253561942,0.10340497464380571,1.6328423086211061,1.967157691378894,5,1,0,1,1.6176470588235294,0.7687074829931974,0.24150000000000005,3.5066145455348146,,,,,,,,,,
P8a2a3c7c07,2016,34.0,68.3,30.9,47.1,51.76,4.5,16.5,15.1,21.0,142.0,217.0,0.654,133.0,276.0,0.482,30.0,102.0,0.294,2.2,1.7,57.4,4.6,0.63810632,98.0,160.0,35.0,116.0,21.0,25.0,27.6176,1.0588,4.2941,1.9706,0.7941,0.6471,14.6471,19.603011635865844,79,0.2698412698412698,18.034244670991658,12.86575532900834,55.19187905468026,-3.431879054680259,11.785009267840593,3.3149907321594068,5.682483781278963,-1.1824837812789628,13.565616311399443,2.9343836886005565,1.106348470806302,0.5936515291936979,2.1994207599629285,0.0005792400370716599,6,1,2,1,0.6964285714285715,0.6863636363636364,0.19183999999999976,3.5214597710640643,,,,,,,,,,
P9155961dd2,2016,33.0,76.9,29.3,49.9,54.06,3.5,14.8,41.8,20.9,132.0,190.0,0.695,142.0,298.0,0.477,42.0,113.0,0.372,1.9,4.3,46.2,3.4,1.77583078,99.0,157.0,42.0,138.0,27.0,29.0,32.9697,1.0909,4.2424,6.2424,2.4848,0.6061,16.4242,22.206707734428473,76,0.2749391727493917,18.080699267658872,11.219300732341129,50.88639735412237,3.1736026458776294,11.106260335459485,30.693739664540512,5.439097566737539,-1.939097566737539,12.770351996220175,2.029648003779826,1.4053153791637139,2.894684620836286,1.7671627687219467,0.13283723127805325,6,1,1,4,1.4090909090909087,1.908675799086758,0.37758000000000025,3.6503300324924077,-0.6999999999999993,-5.099999999999994,-0.5300000000000011,-8.200000000000003,-3.900000000000002,-0.6000000000000005,0.7999999999999998,36.0,0.008999999999999897,0.0
P4ec4ee54f1,2016,37.0,87.6,28.4,62.3,66.45,4.0,13.0,12.7,17.1,176.0,200.0,0.88,154.0,279.0,0.552,147.0,322.0,0.457,1.4,1.8,33.3,2.3,0.66369796,119.0,178.0,35.0,101.0,18.0,22.0,35.3784,1.2432,4.4865,2.027,1.1351,0.4865,25.0,23.45516769336071,76,0.5357737104825291,18.002351515151513,10.397648484848485,54.167840000000005,12.282159999999998,13.49558787878788,-0.795587878787881,5.776848484848486,-1.776848484848486,13.134303030303027,-0.13430303030302682,1.8478545454545448,-0.047854545454544706,2.7709090909090905,-1.3709090909090906,4,1,2,4,0.9696969696969698,0.7016574585635358,1.3818000000000001,4.666908319091987,1.6999999999999993,7.099999999999994,11.96,-0.5,3.8000000000000007,-0.7,0.7,63.0,0.05700000000000005,0.0
Pf9ebd1b271,2016,36.0,87.1,25.4,55.9,59.0,4.9,11.1,12.1,15.3,119.0,152.0,0.783,131.0,261.0,0.502,113.0,277.0,0.408,0.9,1.6,28.3,2.4,0.94047056,77.0,111.0,54.0,150.0,18.0,19.0,35.1944,1.4722,3.6944,2.1944,0.9722,0.3056,20.0,19.26899383983573,76,0.5148698884758365,18.550242130750608,6.849757869249391,55.278307506053274,3.721692493946726,12.62769975786925,-0.5276997578692502,6.872542372881356,-1.9725423728813558,13.22138014527845,-2.121380145278451,1.6696368038740923,-0.06963680387409221,3.259782082324456,-2.359782082324456,6,1,1,1,0.7352941176470589,0.7423312883435582,0.4859999999999999,3.938832892450277,,,,,,,,,,
P47380ec945,2016,34.0,61.2,23.7,56.2,58.64,9.8,11.7,6.3,17.6,89.0,130.0,0.685,159.0,279.0,0.57,21.0,60.0,0.35,5.9,1.9,38.3,6.5,0.37681086,102.0,145.0,56.0,133.0,52.0,65.0,24.9118,2.5,2.8824,0.7647,0.9412,1.6176,13.8235,18.915811088295687,81,0.17699115044247787,19.340050148165034,4.3599498518349655,51.707127877820845,6.932872122179155,13.873626624116712,-7.573626624116712,5.305174378846592,4.494825621153408,12.055869614770916,-0.35586961477091705,1.9254843856849788,-0.025484385684978905,2.4873489856393896,3.412651014360611,6,2,2,1,1.04,0.3387096774193548,0.31967999999999996,3.3395101663927886,,,,,,,,,,
P88f4dbf943,2016,35.0,75.4,26.0,64.0,66.23,11.9,22.0,13.9,14.9,161.0,231.0,0.697,222.0,347.0,0.64,0.0,0.0,0.0,4.8,1.2,66.6,3.0,0.95714998,199.0,284.0,23.0,62.0,32.0,34.0,30.6,2.8286,6.2286,1.9143,0.6,1.5143,17.2857,20.629705681040384,84,0.0,18.648480565371027,7.3515194346289725,55.99634393404005,10.233656065959956,14.214157832744405,-0.3141578327444048,3.9772438162544175,7.922756183745583,11.813710247349823,10.186289752650177,1.652037691401649,-0.45203769140164907,1.44188457008245,3.3581154299175497,6,1,2,2,1.5,0.8742138364779874,0.9738000000000002,3.7963759480514176,3.8999999999999986,19.000000000000007,3.5700000000000074,7.6000000000000005,-5.299999999999999,0.19999999999999996,-4.1000000000000005,-1.0,0.26399999999999996,0.0
P620501ed0d,2016,35.0,79.9,26.0,61.2,65.09,11.6,28.2,11.4,18.5,149.0,194.0,0.768,224.0,364.0,0.615,5.0,14.0,0.357,2.7,1.1,51.3,4.0,0.68477518,157.0,214.0,67.0,149.0,22.0,24.0,32.0571,3.0286,8.8,1.8,0.6,0.8857,17.4857,20.079397672826833,83,0.037037037037037035,18.511761904761904,7.488238095238096,56.0211738095238,9.068826190476202,12.586714285714287,-1.1867142857142863,4.228261904761904,7.371738095238095,11.187428571428573,17.012571428571427,1.5415476190476192,-0.4415476190476191,1.2970714285714284,1.4029285714285717,5,1,1,2,0.76,0.5846153846153846,0.9054000000000002,4.049663660976957,4.100000000000001,25.800000000000004,-1.289999999999992,3.7,-1.6999999999999993,-0.09999999999999987,1.2000000000000002,14.0,0.10699999999999998,0.0
Pc5a8d9d1d6,2016,33.0,76.2,27.2,49.3,53.66,8.9,14.7,15.4,18.9,110.0,143.0,0.769,130.0,278.0,0.468,53.0,147.0,0.361,2.7,2.3,33.6,3.3,0.86361423,78.0,123.0,52.0,156.0,14.0,15.0,30.8182,2.303,3.6364,2.303,1.2121,0.7273,16.0303,22.195756331279945,80,0.3458823529411765,18.40901155933003,8.79098844066997,55.17748053786269,-1.5174805378626957,15.323165841000234,0.07683415899976609,7.0069827789573,1.8930172210427,13.286624203821656,1.413375796178343,2.300495399858457,-0.0004953998584573682,2.0970983722576078,0.6029016277423924,7,2,2,4,1.1627906976744187,0.7738693467336684,0.2635199999999997,3.8217864273739446,1.0999999999999979,12.700000000000003,-3.5900000000000034,3.8000000000000007,0.0,-1.2000000000000002,-1.1999999999999997,0.0,0.126,0.0
P88064c1c05,2016,31.0,72.5,28.9,57.9,60.82,3.0,21.1,45.8,17.1,81.0,95.0,0.853,101.0,210.0,0.481,104.0,234.0,0.444,0.7,1.9,21.4,2.0,2.83533318,38.0,61.0,63.0,148.0,5.0,7.0,32.9677,0.8065,6.7097,7.7742,1.0323,0.2258,19.1935,22.54072553045859,77,0.527027027027027,18.182736842105264,10.717263157894735,57.305635087719295,3.514364912280705,13.34743859649123,32.45256140350877,7.273169590643275,-4.273169590643275,13.328538011695905,7.771461988304097,1.2235555555555555,0.6764444444444444,2.9145730994152053,-2.2145730994152055,6,2,1,4,0.8666666666666666,2.5303867403314912,0.9629799999999998,3.8933890073220643,4.899999999999999,-8.200000000000003,2.469999999999999,18.9,-1.5999999999999979,0.19999999999999996,-0.10000000000000009,-11.0,0.027000000000000024,0.0
Pf93789f1b5,2016,33.0,75.3,26.4,49.2,57.09,1.5,11.6,33.7,19.7,155.0,194.0,0.799,94.0,215.0,0.437,41.0,101.0,0.406,1.0,2.3,61.4,3.4,1.89008554,63.0,118.0,31.0,98.0,13.0,15.0,30.3636,0.3939,3.6061,5.2121,1.2121,0.3333,14.1212,20.175222450376456,75,0.31962025316455694,18.549976448422044,7.850023551577955,55.968984926990125,1.121015073009879,10.727790861987753,22.97220913801225,5.300447479981158,-3.800447479981158,13.7168629298163,-2.1168629298162998,1.0150259067357512,1.2849740932642486,2.8665096561469623,-1.8665096561469623,5,1,0,2,0.7499999999999999,1.6280193236714977,0.4537600000000001,4.213126647292434,6.5,3.5999999999999943,-1.4599999999999937,2.6000000000000014,-0.8000000000000007,-0.8000000000000003,0.6,3.0,-0.009000000000000008,0.0
P9264b6e63a,2016,33.0,82.6,25.8,48.0,53.35,7.8,24.1,11.0,15.0,143.0,191.0,0.749,164.0,331.0,0.495,30.0,104.0,0.288,4.4,1.4,43.9,3.0,0.75643085,69.0,112.0,95.0,218.0,5.0,6.0,33.5455,2.1515,7.5758,1.7879,0.8485,1.4848,17.0,19.381245722108144,83,0.23908045977011494,18.58610778443114,7.213892215568862,56.0424,-2.6923999999999992,15.567473053892217,-4.567473053892217,4.367305389221556,3.4326946107784435,11.018467065868261,13.08153293413174,2.2681437125748505,-0.8681437125748506,1.5497485029940117,2.8502514970059885,6,0,1,1,1.4500000000000002,0.6875,0.1943000000000001,3.9378640336488084,,,,,,,,,,
P4a1b07df85,2016,34.0,74.3,23.0,54.1,58.29,5.0,15.1,9.8,14.0,104.0,128.0,0.813,130.0,251.0,0.518,55.0,142.0,0.387,0.6,1.8,32.6,3.0,0.86440388,87.0,129.0,43.0,122.0,23.0,25.0,29.8235,1.2941,4.0,1.5,0.9412,0.1765,15.5588,19.512662559890487,77,0.361323155216285,19.335071646699554,3.6649283533004464,54.45689452666196,3.833105473338037,12.36079398637538,-2.56079398637538,5.928705661263801,-0.9287056612638009,13.154568945266618,1.9454310547333815,2.015456894526662,-0.21545689452666195,2.497204604181348,-1.897204604181348,7,2,1,1,0.6,0.6533333333333334,0.24869999999999998,3.951027484746039,,,,,,,,,,
P55d1c5e102,2016,14.0,31.0,26.0,59.0,63.14,2.5,19.0,32.9,11.9,52.0,66.0,0.788,48.0,90.0,0.533,27.0,60.0,0.45,0.8,1.8,44.0,1.7,3.13643865,36.0,48.0,12.0,42.0,9.0,9.0,31.0714,0.6429,4.7857,4.9286,0.9286,0.2143,16.3571,21.76865160848734,79,0.4,19.262380038387715,6.737619961612285,57.14014502026019,5.999854979739808,12.887481339304756,20.012518660695243,4.275751759436981,-1.7757517594369814,13.448219236510981,5.551780763489019,1.6574109618255493,0.1425890381744508,1.2510769886969504,-0.45107698869695034,7,1,1,4,0.9629629629629629,2.5503875968992245,0.7884,3.3132977840800812,0.0,-17.200000000000003,10.719999999999999,10.0,-4.4,-1.5999999999999999,-0.3999999999999999,-13.0,-0.028999999999999915,0.0
