pid,tc_season_final,tc_match_rule,tc_match_tv_agrees,tc_age_bucket,tc_age_at_season,tc_age_imputed,tc_age_cohort_n,tc_pct_age_bpm,tc_pct_age_obpm,tc_pct_age_dbpm,tc_pct_age_usg,tc_pct_age_ts,tc_pct_age_ast,tc_pct_age_stl,tc_pct_age_blk,tc_pct_age_orb,tc_pct_age_drb,tc_pct_age_porpag,tc_resid_age_bpm,tc_z_age_bpm,tc_resid_age_obpm,tc_z_age_obpm,tc_resid_age_dbpm,tc_z_age_dbpm,tc_resid_age_usg,tc_z_age_usg,tc_resid_age_ts,tc_z_age_ts,tc_resid_age_ast,tc_z_age_ast,tc_resid_age_stl,tc_z_age_stl,tc_resid_age_blk,tc_z_age_blk,tc_resid_age_orb,tc_z_age_orb,tc_resid_age_drb,tc_z_age_drb,tc_resid_age_porpag,tc_z_age_porpag,tc_tm_bpm_mw,tc_tm_usg_mw,tc_tm_bpm_max,tc_tm_top2_bpm_mean,tc_tm_recrank_best,tc_tm_n_top100_recruits,tc_bpm_share,tc_usg_share,tc_pts_share,tc_ast_share,tc_porpag_share,tc_team_talent_hhi,tc_team_bpm_sum,tc_team_adjoe_mean,tc_team_adrtg_mean,tc_team_n_players,tc_conf_strength_prior,tc_conf_strength_same,tc_team_games,tc_team_wins,tc_team_losses,tc_team_win_pct,tc_team_barthag,tc_team_barthag_rank,tc_team_opp_barthag_mean,tc_team_neutral_share,tc_ncaa_games,tc_ncaa_wins,tc_final_four,tc_champion,tc_conf_tourn_games,tc_conf_tourn_wins,tc_ncaa_made,tc_ncaa_wins_expected,tc_ncaa_wins_resid,tc_gp_share_final,tc_gp_share_career,tc_gp_share_min,tc_n_seasons,tc_seasons_span,tc_missing_season,tc_missing_season_same_school,tc_team_games_final,tc_slope_bpm,tc_slope_usg,tc_slope_ts,tc_slope_ast,tc_slope_stl,tc_slope_blk,tc_slope_minper,tc_bpm_accel,tc_first_bpm,tc_first_age,tc_first_min_per,tc_first_usg,tc_bpm_first_to_last,tc_freshman_bpm_age_z,tc_ft_shrunk,tc_ft_shrunk_n,tc_3p_shrunk,tc_3p_shrunk_n,tc_ft_minus_3p,tc_dunks_per40,tc_dunk_att_per40,tc_dunk_pct,tc_tpa_per100,tc_rim_att_per40,tc_pts_per40,tc_pts40_resid_usg_ts,tc_ts_resid_usg
P7570f82c10,2015,2,1,22,22.4011,0,496,0.936492,0.924395,0.815524,0.740927,0.719758,0.709677,0.814516,0.590726,0.622984,0.752016,0.805444,5.7389,1.53896,3.8294,1.45472,1.9095,0.842052,3.09547,0.685475,3.4407,0.616911,3.48754,0.445295,0.661658,0.797926,-0.550924,-0.247067,0.462769,0.126248,3.11045,0.653758,1.05043,0.772267,4.81365,19.462,8.63824,7.82354,55,3,0.147632,0.132382,0.13157,0.128204,0.122756,0.174713,25.2648,117.155,94.9747,14,19.865,20.293,34,25,9,0.735294,0.902173,21,0.713642,0.235294,1,0,0,0,3,3,1,1.21188,-1.21188,0.970588,0.970297,0.939394,3,3,0,0,34,1.60211,0.987308,2.17707,0.529356,0.171601,0.0785303,1.00855,3.17337,3.10569,20.4025,64.9,23,3.56887,0.714673,0.687794,348,0.332503,298,0.355291,1.36842,1.47368,0.9286,6.16903,4.47368,18.3159,0.867272,3.8834
P7572949d92,2024,3,1,23,23.4634,0,398,0.918342,0.702261,0.951005,0.948492,0.958543,0.472362,0.320352,0.953518,0.94598,0.998744,0.971106,5.13953,1.40752,1.25737,0.49604,3.88216,1.73762,7.5975,1.65384,10.3128,1.83674,-2.39788,-0.314165,-0.443113,-0.553295,4.00587,1.85675,6.49954,1.80655,18.9507,3.91944,2.7456,2.06172,-0.330175,18.0087,1.32365,1.18324,207,0,0.728671,0.231877,0.253457,0.122698,0.349868,0.553906,6.75494,104.017,101.832,13,5.14712,2.45321,33,22,11,0.666667,0.587988,134,0.451674,0.242424,1,0,0,0,3,3,1,0.236976,-0.236976,1,0.842466,0.206897,5,5,0,0,33,0.829887,3.27754,-1.11579,2.00892,0.0922803,-0.283991,8.40327,0.72766,-5.81161,19.4634,0.7,6.4,11.8844,-1.5671,0.672264,586,0.316297,58,0.355966,1.64464,1.64464,1,2.8719,9.38192,22.978,-0.793781,10.1297
P7589e6b4d5,2023,2,1,23,23.1239,0,401,0.951372,0.993766,0.380299,0.713217,0.644638,0.936409,0.669576,0.118454,0.0798005,0.0660848,0.988778,5.46322,1.49277,6.24813,2.45225,-0.784913,-0.350449,2.26468,0.493622,2.08942,0.372028,14.4549,1.88809,0.245389,0.305992,-1.67981,-0.772396,-4.21567,-1.17052,-6.06001,-1.25177,3.59009,2.68774,4.80843,19.186,9.81222,7.58859,7,4,0.196116,0.182087,0.190531,0.304352,0.212961,0.152368,25.735,120.006,98.6964,14,23.3803,22.0233,34,23,11,0.676471,0.911188,15,0.741981,0.205882,2,1,0,0,1,0,1,1.46368,-0.463679,0.941176,0.946565,0.911765,4,5,1,0,34,1.45749,0.633993,0.0468003,3.79129,0.117058,-0.116563,2.79258,2.44692,0.171441,19.1239,79.8,22.7,6.2262,0.116796,0.802357,288,0.381441,764,0.420916,0,0,,10.948,2.00557,18.533,1.3072,2.14508
P75990d7854,2024,2,1,22,22.987,0,560,0.78125,0.822321,0.641964,0.675,0.184821,0.961607,0.967857,0.65,0.266964,0.314286,0.722321,3.00221,0.822192,2.33709,0.921997,0.665121,0.297702,1.78841,0.389305,-4.1873,-0.745772,15.5822,2.04155,1.94013,2.42254,-0.151382,-0.0701668,-3.04284,-0.845757,-3.12851,-0.647047,0.709457,0.532744,1.07567,19.2432,7.30043,4.67509,96,1,0.314069,0.187057,0.158564,0.401922,0.156524,0.386833,10.391,110.879,106.273,12,11.5345,9.36241,34,22,12,0.647059,0.666781,108,0.602852,0.176471,1,0,0,0,3,3,1,0.280674,-0.280674,1,1,1,4,4,0,0,34,0.859986,1.39554,2.20464,3.93748,-0.143567,-0.0925614,11.9812,0.80094,0.505607,19.989,33.3,17.7,3.43431,0.0928288,0.770015,452,0.303145,359,0.466871,0.594228,0.734047,0.8095,7.16486,3.60032,14.635,-0.996662,-4.31581
P75b2e5cfed,2018,3,1,21,21.2923,0,545,0.817431,0.945872,0.395413,0.919266,0.851376,0.96422,0.619266,0.355046,0.162385,0.151376,0.988073,3.53522,0.956649,4.20597,1.61231,-0.670744,-0.297721,6.93998,1.53247,7.43105,1.33121,15.8867,2.04439,-0.0247385,-0.030212,-1.09164,-0.495004,-3.71419,-1.01858,-4.24086,-0.887264,3.43559,2.55312,2.75636,18.2494,5.63868,5.31908,21,4,0.236002,0.251848,0.250466,0.387881,0.251195,0.186634,16.6434,115.008,101.373,13,15.3991,13.2487,33,21,12,0.636364,0.794106,70,0.65238,0.212121,1,0,0,0,2,1,1,0.412433,-0.412433,1,1,1,3,3,0,0,33,1.33902,2.7936,3.68911,3.37133,-0.170487,-0.0346274,8.04972,-0.74116,1.63154,19.2909,78.2,20.4,2.63228,0.49105,0.790903,391,0.391339,427,0.399564,0.128617,0.128617,1,9.1917,4.8553,21.5755,-0.846507,5.99709
P762dcd7f87,2011,2,1,21,21.588,0,584,0.625856,0.8125,0.252568,0.814212,0.606164,0.625,0.508562,0.552226,0.316781,0.219178,0.91524,0.724531,0.191685,2.21129,0.823979,-1.48675,-0.661098,4.34275,0.967755,1.29854,0.231019,0.223354,0.0288597,-0.200913,-0.238999,-0.528131,-0.239925,-2.69984,-0.741952,-4.28402,-0.904783,2.10845,1.52039,3.46688,18.9562,8.36013,7.07345,153,0,0.0769561,0.199475,0.202865,0.175779,0.184931,0.194281,16.7827,115.63,102.181,12,22.3766,17.8221,37,23,14,0.621622,0.844539,50,0.632468,0.162162,0,0,0,0,3,2,0,,,1,1,1,4,4,0,0,37,0.429801,2.19917,0.267032,0.38332,-0.0578164,-0.016165,1.18299,-4.65563,1.50932,18.5873,83.9,16.4,0.09971,0.608668,0.818678,669,0.340668,348,0.478011,0.433334,0.433334,1,4.97761,4.1,19.8334,1.86762,1.2629
P7632bd626c,2014,2,,21,21.3087,0,551,0.949183,0.84392,0.923775,0.675136,0.81216,0.375681,0.899274,0.617967,0.998185,0.8902,0.551724,6.14732,1.64303,2.59108,0.98034,3.55625,1.57785,2.1174,0.470651,5.60142,1.00105,-4.35892,-0.555824,0.922482,1.10835,-0.38465,-0.174245,12.0909,3.29566,6.67358,1.40396,0.0527064,0.0386034,7.49111,19.804,10.1663,9.69595,27,6,0.0277011,0.0339512,0.0303535,0.021127,0.0738981,0.124727,37.6382,118.874,86.7609,14,16.2156,16.175,37,31,6,0.837838,0.970026,1,0.601225,0.216216,3,2,0,0,3,3,1,3.5888,-1.5888,0.324324,0.777778,0.324324,3,3,0,0,37,1.82385,1.19239,0.892693,1.59104,0.526283,-0.126757,-5.78122,-3.20281,3.90444,19.3073,64.1,20.8,3.01519,1.0952,0.557626,324,0.29535,48,0.262276,2.51122,2.86996,0.875,0,7.89239,16.3228,-1.15075,4.95347
P7697c4ecb8,2017,2,,22,22.5435,0,493,0.881339,0.796146,0.846856,0.861055,0.641988,0.756592,0.667343,0.870183,0.53144,0.647059,0.859026,4.2792,1.15616,2.09465,0.800183,2.18455,0.968383,5.03407,1.11599,2.54116,0.455176,5.15038,0.659531,0.0892394,0.108539,1.61621,0.727394,-1.7018,-0.466048,1.94181,0.408113,1.52875,1.13322,3.03245,18.8172,6.88809,6.40372,111,0,0.200359,0.183776,0.187702,0.163651,0.175539,0.186316,18.582,110.396,94.8599,15,11.1786,9.37258,31,23,8,0.741935,0.822743,59,0.604577,0.193548,1,0,0,0,1,0,1,0.489782,-0.489782,0.903226,0.931298,0.888889,4,5,1,0,31,1.5534,1.95902,1.40688,1.94103,0.00814881,0.245716,4.64421,-8.54279,1.04117,18.5435,50.3,14.4,4.20265,0.478835,0.700403,564,0.353616,431,0.346786,0.271663,0.31694,0.8571,7.67257,4.98049,19.9781,0.0503259,1.80259
P7699b7f669,2020,3,1,18,18.9678,0,75,0.94,0.913333,0.793333,0.513333,0.886667,0.586667,0.48,0.86,0.766667,0.246667,0.913333,6.11493,1.65988,3.81573,1.47343,2.2992,1.02185,0.339034,0.0743014,6.51615,1.16047,-0.667846,-0.0864151,-0.204548,-0.253001,1.36363,0.620039,1.44729,0.398895,-3.35648,-0.696492,2.12587,1.58203,3.25767,19.7892,5.71927,5.21602,35,2,0.209619,0.139962,0.148821,0.143576,0.182837,0.150471,19.0146,109.008,93.6353,18,19.9926,15.4468,31,25,6,0.806452,0.877494,36,0.673757,0.129032,,,,,0,0,,,,0.903226,0.903226,0.903226,1,1,0,0,31,,,,,,,,,5.74774,18.9678,69.3,20,0,1.65988,0.678287,134,0.318873,70,0.359414,0.863636,1.04545,0.8261,4.47823,6.77272,16.3636,0.528915,5.3739
P76d288c08d,2019,2,1,21,21.2129,0,568,0.863556,0.90581,0.682218,0.610035,0.583627,0.254401,0.774648,0.456866,0.708627,0.40581,0.835387,4.13567,1.1205,3.29856,1.26823,0.83711,0.371881,1.36445,0.299904,2.23414,0.399101,-6.29212,-0.811792,0.387249,0.4764,-0.790658,-0.35891,1.64391,0.452455,-1.1729,-0.244405,1.53114,1.13809,3.44453,19.4464,7.03062,6.94169,60,3,0.148738,0.136911,0.158242,0.0602009,0.158565,0.20269,20.2948,110.067,94.5823,14,22.4952,21.945,37,23,14,0.621622,0.88107,32,0.711658,0.189189,0,0,0,0,2,1,0,,,0.837838,0.914286,0.837838,2,2,0,0,37,0.827835,2.4435,-2.52289,1.84215,0.307268,0.28761,8.55403,,4.49883,20.2136,54,18.5,0.33223,1.13505,0.694016,132,0.367243,344,0.326773,0.426894,0.554963,0.7692,12.795,4.4397,18.4419,2.03183,1.491
P76ebdc8d77,2022,3,,21,21.9986,0,498,0.956827,0.978916,0.818273,0.459839,0.690763,0.932731,0.844378,0.205823,0.156627,0.149598,0.940763,6.22287,1.69506,4.35187,1.69664,1.87101,0.834755,-0.820059,-0.179239,2.47549,0.43985,12.4777,1.6239,0.817902,1.01798,-1.41232,-0.648137,-3.62704,-1.00428,-4.70146,-0.972067,2.188,1.63309,7.34032,19.8824,15.0043,12.2395,1,8,0.154937,0.158885,0.135843,0.32,0.155806,0.156729,36.7657,120.827,88.0657,14,15.7077,12.6911,32,28,4,0.875,0.970438,1,0.599844,0.3125,3,2,0,0,2,2,1,4.1294,-2.1294,1,1,1,4,4,0,0,32,1.42216,0.600083,1.77082,-1.50646,0.0886973,0.0395432,2.23283,-3.49373,3.32261,18.9979,81.4,17.6,3.76214,0.999425,0.783892,238,0.341202,437,0.44269,0.0777455,0.116618,0.6667,6.98783,2.9932,14.7328,-0.166486,2.71584
P76f8234113,2022,3,1,19,19.1403,0,216,0.981481,0.958333,0.944444,0.673611,0.743056,0.611111,0.944444,0.902778,0.949074,0.699074,0.666667,8.80095,2.39731,4.55342,1.77522,4.24753,1.89505,2.04212,0.446344,4.98648,0.886005,-0.901514,-0.117327,1.20107,1.49488,3.66695,1.68282,7.89193,2.18518,3.39841,0.702651,0.748859,0.558935,4.45602,19.525,9.39587,8.76163,4,6,0.130047,0.0808177,0.0875004,0.0593873,0.0976421,0.135592,24.0606,109.723,92.8322,15,13.5265,13.8739,33,22,11,0.666667,0.902914,18,0.693588,0.212121,2,1,0,0,3,2,1,1.29691,-0.296908,1,1,1,1,1,0,0,33,,,,,,,,,8.53619,19.1403,36.7,21.7,0,2.39731,0.718383,65,0.304798,14,0.413585,2.06611,2.39669,0.8621,1.61655,9.33882,17.934,1.29589,3.49991
P770d276313,2020,2,1,19,19.4853,0,332,0.292169,0.665663,0.0572289,0.911145,0.777108,0.0963855,0.156627,0.51506,0.659639,0.420181,0.593373,-2.5713,-0.697973,0.70375,0.271751,-3.27505,-1.45555,5.62868,1.23356,3.6551,0.650939,-8.54353,-1.10548,-0.809493,-1.00124,-0.656546,-0.298529,0.0806618,0.0222316,-0.96714,-0.200688,0.163932,0.121995,0.338276,19.2643,4.52395,4.17753,158,0,0,0.0959884,0.109051,0.0242894,0.0956829,0.243508,8.52457,102.477,103.063,14,7.52515,9.37104,29,10,19,0.344828,0.518566,158,0.557252,0.0689655,,,,,1,0,,,,0.862069,0.862069,0.862069,1,1,0,0,29,,,,,,,,,-2.63682,19.4853,36.2,25.4,0,-0.697973,0.665632,47,0.350013,84,0.315619,0.728229,0.910286,0.8,12.0107,5.27966,19.8688,0.647403,2.5349
P7719d3d89b,2016,2,1,23,23.0007,0,214,0.759346,0.75,0.684579,0.946262,0.25,0.92757,0.871495,0.668224,0.705607,0.745327,0.698598,2.52014,0.677985,1.53037,0.582847,0.989762,0.436602,6.90142,1.52948,-3.09255,-0.554665,13.5016,1.72499,0.679965,0.821814,-0.0260476,-0.0116375,2.2528,0.614965,4.38751,0.925164,0.756911,0.559465,-1.37402,18.5586,4.41481,3.16962,233,0,0.389867,0.190032,0.173201,0.244848,0.203839,0.381942,6.09537,105.036,110.841,14,6.89091,8.01899,28,8,20,0.285714,0.346223,218,0.565294,0.0714286,0,0,0,0,1,0,0,,,1,0.954023,0.851852,3,3,0,0,28,0.780155,0.882554,-0.916244,4.88493,0.216607,-0.311171,6.27822,1.63977,2.7197,21.0021,59.6,27.1,0.75733,0.5514,0.652506,439,0.311945,21,0.340561,0.718871,0.770219,0.9333,0.832424,7.80489,17.9204,-1.71264,-3.83151
P7758d7472f,2015,2,,19,19.948,0,326,0.0184049,0,0.677914,0.915644,0.0981595,0,0.538344,0.940184,0.579755,0.481595,0.095092,-8.30824,-2.23514,-8.97303,-3.41741,0.664791,0.293252,5.17527,1.14693,-8.57719,-1.53836,-12.3842,-1.58223,-0.0688346,-0.0831943,4.51726,2.01822,-0.474513,-0.129531,-1.05757,-0.223002,-1.85493,-1.37105,0.608209,19.5836,5.36479,3.86277,326,0,0,0.0521923,0.0439128,0.00434606,0,0.352794,7.91797,97.8031,100.305,13,5.40593,4.43692,33,19,14,0.575758,0.529437,148,0.428953,0.242424,1,0,0,0,3,3,1,0.191915,-0.191915,0.636364,0.701493,0.636364,2,2,0,0,33,-1.79718,4.85497,4.56228,-1.42994,0.410589,0.786702,0.418742,,-3.14346,18.9487,28.9,17.3,-4.97311,-0.7191,0.523833,68,0.30402,16,0.219814,1.44927,1.73912,0.8333,3.38484,5.07245,14.6376,-0.404056,-9.49579
P77f7109f5b,2021,2,1,20,20.8131,0,454,0.820485,0.976872,0.305066,0.893172,0.602423,0.825991,0.061674,0.0859031,0.030837,0.35022,0.946035,3.6392,0.990351,4.94107,1.91921,-1.30187,-0.579511,5.77593,1.26246,1.70124,0.303671,4.86381,0.631361,-1.10359,-1.37087,-1.68067,-0.767831,-4.53526,-1.25208,-1.83992,-0.381285,2.65035,1.97712,5.80063,18.5637,8.60216,8.19661,44,2,0.118637,0.208641,0.212222,0.221673,0.161785,0.131169,27.9953,119.673,97.3245,15,20.5356,22.105,31,21,10,0.677419,0.920443,14,0.785309,0.193548,1,0,0,0,4,3,1,1.5326,-1.5326,1,0.969072,0.903226,3,3,0,0,31,2.18768,1.33991,2.88218,2.42972,-0.0488773,0.0125978,14.8027,-3.00085,-1.57056,18.8118,42.8,24.2,5.74997,-0.299042,0.791109,185,0.355556,512,0.435553,0.0802407,0.0802407,1,14.0928,3.69107,20.341,0.958933,1.39049
P780225999f,2010,2,1,22,22.2533,1,731,0.992476,0.933653,0.977428,0.821477,0.619015,0.713406,0.738714,0.895349,0.869357,0.927497,0.940492,8.4944,2.25402,3.8179,1.42247,4.67651,2.07499,4.19831,0.935643,0.827286,0.146776,3.21241,0.415302,0.501257,0.588586,2.72744,1.23653,4.3568,1.20847,7.1586,1.51035,2.30887,1.66368,3.87677,18.9514,9.34097,7.36787,22,4,0.312318,0.191459,0.206809,0.178807,0.24178,0.189982,23.9023,108.117,88.815,15,20.7808,20.6209,32,21,11,0.65625,0.917634,16,0.684056,0.15625,1,0,0,0,1,0,1,,,1,1,1,3,3,0,0,32,1.48235,1.83997,-0.0888568,3.14008,0.364795,-0.741115,6.46253,-4.53812,6.65475,20.2519,65.6,20.5,3.05598,1.70384,0.626907,434,0.330884,71,0.296023,1.34146,1.50407,0.8919,1.94973,7.80488,19.7561,1.5724,1.70006
P798e5b71ce,2012,3,1,21,21.024,0,565,0.988496,0.979646,0.919469,0.892035,0.813274,0.738938,0.746903,0.713274,0.683186,0.864602,0.990265,8.64618,2.30426,5.55164,2.08068,3.09453,1.38426,5.1609,1.14543,5.61704,1.00649,3.12855,0.403333,0.421471,0.506181,0.326894,0.148646,2.07747,0.569383,5.8027,1.22255,3.64618,2.641,4.2269,18.6311,7.23115,7.1173,9,4,0.309634,0.223955,0.241393,0.199605,0.246535,0.180706,26.2848,111.994,91.1107,15,9.67106,10.0006,35,26,9,0.742857,0.937538,9,0.63655,0.114286,1,0,0,0,3,3,1,1.99458,-1.99458,1,1,1,2,2,0,0,35,3.76823,2.11562,4.86169,-0.1375,-0.242551,0.222493,9.95343,,3.1935,20.0246,75.6,23.1,6.12384,0.800165,0.726998,262,0.307349,254,0.419649,1.32686,1.45631,0.9111,5.1237,6.08414,20.4207,1.00262,5.49391
P79c8ced5ce,2023,2,1,23,23.5127,0,401,0.993766,0.958853,0.991272,0.991272,0.846633,0.450125,0.0386534,0.998753,0.952618,0.90399,0.953865,9.5997,2.62899,4.39031,1.732,5.20936,2.33167,11.1014,2.41659,5.7468,1.02353,-2.87116,-0.376173,-1.04117,-1.30006,11.8006,5.46969,6.89286,1.91587,6.73909,1.3938,2.4312,1.82563,2.08557,18.6178,4.01584,3.90921,100,1,0.294423,0.128814,0.146561,0.0610325,0.214134,0.181869,14.3304,111.494,102.106,16,18.0229,17.217,37,22,15,0.594595,0.821012,60,0.701297,0.162162,0,0,0,0,3,2,0,,,0.702703,0.753012,0.416667,5,5,0,0,37,1.79248,1.52971,2.15935,1.02102,-0.114019,0.316645,-0.135711,10.5978,0.543149,19.5127,24.1,22.2,9.98715,0.166297,0.689957,471,0.268921,181,0.421037,1.80905,1.80905,1,5.18865,6.76718,26.1307,1.43445,5.73548
P79f9e777a1,2008,2,,22,22.2505,1,650,0.948462,0.988462,0.571538,0.715385,0.933077,0.546154,0.148462,0.773077,0.546923,0.506154,0.985385,,,,,,,,,,,,,,,,,,,,,,,3.37362,19.2348,10.6828,7.42469,57,3,0.250977,0.176954,0.206123,0.138945,0.222056,0.273266,21.8066,117.204,101.183,12,,21.8535,32,18,14,0.5625,0.863328,42,0.709091,0.0625,1,0,0,0,1,0,1,,,0.96875,0.96875,0.96875,1,1,0,0,32,,,,,,,,,7.26174,22.2505,75.4,23.3,0,,,138,,120,,,,,7.28979,,20.6967,1.33349,9.1448
P7a82e40751,2010,2,1,22,22.2533,1,731,0.96238,0.973324,0.753078,0.393981,0.96922,0.880985,0.950068,0.450752,0.195622,0.216142,0.884405,6.30752,1.67372,5.03482,1.87587,1.27271,0.564708,-1.80169,-0.401526,9.06729,1.6087,9.71241,1.25562,1.40126,1.64538,-1.07256,-0.486265,-3.7432,-1.03828,-4.4414,-0.937063,1.59807,1.15151,6.31749,20.0939,9.70742,9.3644,43,4,0.186181,0.152883,0.149718,0.254084,0.161162,0.164256,32.8199,115.012,88.4662,14,21.2788,19.7608,35,30,5,0.857143,0.964821,3,0.692083,0.171429,3,2,0,0,1,0,1,,,1,0.986111,0.972973,2,2,0,0,35,1.40164,0.970588,4.90539,4.28431,0.417647,0.0441176,10.8657,,6.20056,21.2539,67.3,18.2,1.32329,1.45261,0.773836,124,0.371233,511,0.402602,0.0351803,0.0351803,1,11.7843,0.844328,14.9165,-0.977812,10.5537
P7a85c71bc1,2019,2,1,23,23.8522,0,207,0.886473,0.770531,0.905797,0.722222,0.934783,0.217391,0.818841,0.881643,0.789855,0.929952,0.852657,4.27048,1.15702,1.593,0.612477,2.67746,1.18944,2.49169,0.54767,9.37297,1.67436,-6.36358,-0.821012,0.575454,0.707933,1.56113,0.708657,2.23008,0.613785,9.78744,2.03948,1.48696,1.10525,2.94995,19.177,6.69607,5.35563,48,3,0.191646,0.14726,0.173688,0.0499851,0.173522,0.203135,16.8232,111.611,98.9108,12,22.5001,14.2248,34,19,15,0.558824,0.859768,42,0.700948,0.117647,0,0,0,0,1,0,0,,,1,0.651852,0.2,4,4,0,0,34,0.50334,0.283549,2.27699,0.20621,0.525714,-0.655647,19.2879,-8.79718,4.21126,20.8515,3.3,26.9,0.93137,0.985584,0.624787,230,0.323937,103,0.300849,3.19592,3.33488,0.9583,4.40696,9.12459,21.2824,1.62776,9.28261
P7a95b991f4,2024,3,1,22,22.7406,0,560,0.897321,0.936607,0.738393,0.979464,0.702679,0.580357,0.223214,0.753571,0.370536,0.628571,0.988393,5.0401,1.38029,3.64064,1.43625,1.39947,0.626393,9.3025,2.02499,3.62873,0.64629,-0.205822,-0.0269663,-0.567164,-0.708192,0.565726,0.262218,-2.41731,-0.67189,0.63956,0.132276,2.98391,2.24067,6.13722,17.9735,8.20988,8.1155,22,6,0.148557,0.230738,0.27433,0.108336,0.23579,0.139328,30.7563,116.631,89.6841,16,17.217,19.182,36,27,9,0.75,0.945495,8,0.735799,0.25,4,3,0,0,1,0,1,2.02321,0.976787,1,0.980392,0.942857,3,3,0,0,36,2.94093,3.82024,0.917021,2.52499,0.0499395,0.122826,9.23852,1.45913,-2.01122,20.742,55.8,19.2,7.97625,-0.681359,0.75898,392,0.367568,555,0.391411,1.05168,1.233,0.8529,12.1309,7.5068,28.2139,4.91014,3.29325
P7ab7e9a49e,2015,2,,23,23.0773,0,180,0.702778,0.597222,0.691667,0.255556,0.313889,0.688889,0.4,0.622222,0.352778,0.261111,0.530556,1.58561,0.429074,0.570335,0.218632,1.01527,0.450647,-3.12818,-0.690755,-3.4344,-0.615244,2.30949,0.297197,-0.278358,-0.339947,-0.12565,-0.056976,-2.45166,-0.672346,-2.75536,-0.57647,-0.204112,-0.151683,1.49615,20.2533,4.88073,4.40639,151,0,0.210518,0.149101,0.148992,0.190267,0.142211,0.239004,10.2438,102.453,97.2516,10,6.44817,5.78221,33,22,11,0.666667,0.68493,104,0.483062,0.181818,0,0,0,0,2,1,0,,,1,0.992248,0.96875,4,4,0,0,33,1.26733,-0.232852,0.873592,1.79951,0.00146354,0.108962,3.88085,-2.79533,-0.624106,20.0767,80.5,20.9,3.18218,-0.235185,0.698489,317,0.33542,347,0.36307,0.250671,0.250671,1,5.67255,2.04118,12.1754,0.927612,-2.2119
P7b8c6b66e0,2009,2,,21,21.2539,1,691,0.997829,0.997829,0.876266,0.999276,0.921129,0.996382,0.965268,0.408104,0.141823,0.549204,0.999276,11.4449,3.04045,8.97436,3.34548,2.47054,1.07609,16.9973,3.82436,6.4289,1.15129,25.5017,3.31977,1.86268,2.16674,-1.03021,-0.449548,-3.8865,-1.07978,-0.527569,-0.11029,4.7992,3.48054,0.512035,16.4533,4.53752,3.98555,152,0,0.615364,0.309152,0.361101,0.377635,0.509138,0.42733,16.4122,101.579,91.4132,14,6.90667,3.17704,34,26,8,0.764706,0.771772,82,0.429871,0.117647,0,0,0,0,2,1,0,,,0.970588,0.985507,0.970588,2,2,0,0,34,0.6587,5.8,-3.04,21,0.3,-0.5,-1.5,,11.6489,20.2519,83.6,31.7,0.6587,3.01867,0.874529,390,0.39608,688,0.47845,,,,16.3103,,33.871,4.35037,5.59553
P7b91fe948e,2015,2,,23,23.258,0,180,0.947222,0.991667,0.563889,0.675,0.647222,0.841667,0.347222,0.308333,0.252778,0.297222,0.980556,5.91297,1.58564,5.41551,2.05725,0.497454,0.219368,2.33425,0.516908,1.78231,0.319566,7.51203,0.959149,-0.407231,-0.4911,-1.36473,-0.612027,-3.44137,-0.938837,-1.93147,-0.405959,2.95598,2.1732,3.3752,19.1921,6.96861,5.81198,26,6,0.296105,0.200017,0.218218,0.291564,0.249,0.179418,19.9553,112.764,96.0083,15,19.8285,20.5926,36,22,14,0.611111,0.890695,26,0.726553,0.166667,3,2,0,0,2,1,1,1.03323,0.966774,0.972222,0.990385,0.972222,3,4,1,0,36,1.32511,1.49058,1.08326,1.46579,-0.19731,-0.0353525,8.10681,0.94348,2.91308,20.2574,61.3,18.1,3.90848,0.681563,0.741615,291,0.353157,463,0.388457,0.0318471,0.0318471,1,9.76773,2.61147,17.5478,1.0235,2.37902
P7ba2fa977b,2025,3,1,21,21.347,0,578,0.965398,0.99308,0.768166,0.692907,0.99827,0.815744,0.24481,0.941176,0.747405,0.794983,0.991349,7.38296,2.02229,5.88514,2.3288,1.49782,0.67144,2.06068,0.447997,16.2861,2.90278,6.80471,0.893517,-0.494213,-0.617632,3.51617,1.6375,1.91021,0.532053,3.97421,0.822615,3.3428,2.51516,1.28974,19.706,3.49224,3.3816,208,0,0.135092,0.0327567,0.0395081,0.0383278,0.226551,0.209213,8.64521,111.377,107.093,13,10.9679,12.0383,34,19,15,0.558824,0.656273,110,0.586428,0.264706,0,0,0,0,2,1,0,,,0.176471,0.71134,0.176471,3,3,0,0,34,-0.177954,3.61808,-1.84314,1.60852,-0.222631,0.501368,0.712419,9.62043,7.12695,19.3457,53.7,14.7,0.91173,1.99722,0.815259,173,0.347365,189,0.467894,0.201715,0.201715,1,8.48486,3.83258,21.3818,0.585088,15.4125
