pid,dvs_impact_resid_cons,dvs_length_pc1,dvs_impact_pct,dvs_cohort_offset_d,dvs_tall,dvs_athl_pc1,dvs_cons_hype_resid,gls_stl40,gls_t100_spg,gls_ast40,gls_close_d_gmsc40,gls_close_d_ts,gls_late_d_ast40,gls_ncaa_d_stl40,gls_d100_efg,gls_pase_neg,gls_ncaa_d_tov40,scs_intangibles,scs_athleticism,scs_leadership,scs_defense,scs_nbaready,tcs_first_bpm,tcs_seasons_span,tcs_age_at_season,tcs_pct_age_bpm,tcs_pct_age_stl,tcs_conf_tourn_wins,tcs_bpm_first_to_last,tcs_pct_age_obpm,tcs_bpm_share,tcs_champion,wts_years_hs_to_draft,wts_hs_track,wts_hs_football,wts_transferred,wts_hs_multisport,nb_tc_first_bpm,nb_gl2_stl40,nb_gl2_t100_spg,nb_tc_seasons_span,nb_gl2_ast40,nb_sc_intangibles,nb_tc_age_at_season,nb_dv_impact_resid_cons,nb_gl2_close_d_gmsc40,nb_gl2_close_d_ts,nb_dv_length_pc1,nb_gl2_late_d_ast40,nb_gl2_ncaa_d_stl40,nb_gl2_d100_efg,nb_tc_pct_age_bpm,nb_dv_impact_pct,nb_tc_pct_age_stl,nb_sc_intang_lead,nb_gl2_pase_neg,nb_gl2_ncaa_d_tov40,nb_wt_years_hs_to_draft,nb_gl2_d100_gmsc40,nb_gl2_g_all,nb_wt_hs_track,nb_gl2_t50_fg
Pa3f4257d20,-1.0361288909573494,-2.522934270674878,0.5979381443298969,-137.0,0.0,-0.5150910194655991,0.0568199572589884,1.4232,1.095,2.5468,-3.7596,-0.05388,0.6126,-0.6892,0.00613,0.0,0.5168,8.0,7.0,8.0,8.0,7.0,6.98539,1.0,19.9014,0.963043,0.619565,0.0,0.0,0.984783,0.176749,0.0,1.0,0.0,0.0,0.0,0.0,6.98539,1.4232,1.095,1.0,2.5468,8.0,19.9014,-1.0361288909573494,-3.7596,-0.05388,-2.522934270674878,0.6126,-0.6892,0.00613,0.963043,0.5979381443298969,0.619565,8.0,0.0,0.5168,1.0,1.7009,36.0,0.0,0.47368
Pf4a65045a1,-4.857511917789484,0.4168728715924054,0.2061855670103092,,0.0,-1.4714114330591297,-0.1139995882225646,1.5147,0.714,3.7588,3.1159,0.16607,0.4919,,-0.00377,,,8.0,7.0,7.0,8.0,7.0,2.99737,1.0,20.0931,0.790909,0.671429,0.0,0.0,0.736364,0.13166,0.0,1.0,0.0,0.0,0.0,0.0,2.99737,1.5147,0.714,1.0,3.7588,8.0,20.0931,-4.857511917789484,3.1159,0.16607,0.4168728715924054,0.4919,,-0.00377,0.790909,0.2061855670103092,0.671429,7.5,,,1.0,-1.1599,31.0,0.0,0.38961
P523c7506e7,-2.0211214730936433,2.5953195230469337,0.4432989690721649,-53.0,1.0,1.32524933551189,0.1943752190878465,1.0512,0.417,0.6307,1.7844,0.01439,0.755,0.096,-0.02862,-0.9481,3.841,7.0,9.0,7.0,9.0,7.0,5.87166,1.0,19.6715,0.928261,0.31087,1.0,0.0,0.91087,0.123628,0.0,1.0,0.0,0.0,0.0,0.0,5.87166,1.0512,0.417,1.0,0.6307,7.0,19.6715,-2.0211214730936433,1.7844,0.01439,2.5953195230469337,0.755,0.096,-0.02862,0.928261,0.4432989690721649,0.31087,7.0,-0.9481,3.841,1.0,-2.4152,34.0,0.0,0.59589
P58407301c7,1.6740879775258417,1.2169583667145267,0.8762886597938144,,1.0,-1.2570522192002138,-0.3592964929384874,,,,,,,,,,,8.0,8.0,8.0,8.0,6.0,,,,,,,,,,,,,,0.0,,,,,,,8.0,,1.6740879775258417,,,1.2169583667145267,,,,,0.8762886597938144,,8.0,,,,,,,
Pada60a9da7,-0.2846734512254913,3.3328267720721687,0.6597938144329897,289.0,1.0,0.8909854605184163,0.7954250029133432,0.7709,0.524,1.8844,-2.4652,-0.03816,-1.0098,,-0.01792,,,7.0,8.0,6.0,8.0,7.0,5.19474,2.0,19.7372,0.976087,0.13913,1.0,2.15765,0.897826,0.448053,0.0,2.0,0.0,0.0,1.0,0.0,5.19474,0.7709,0.524,2.0,1.8844,7.0,19.7372,-0.2846734512254913,-2.4652,-0.03816,3.3328267720721687,-1.0098,,-0.01792,0.976087,0.6597938144329897,0.13913,6.5,,,2.0,-0.9171,30.0,0.0,0.51095
P35654567c0,-1.0223918296578516,-1.0511987310100053,0.5567010309278351,,1.0,-0.7540340234805691,0.9902924725938216,1.4591,1.0,1.6604,-0.3916,0.03473,0.7037,-0.2694,-0.01726,-0.481,1.7683,8.0,7.0,8.0,8.0,6.0,6.51626,1.0,19.1047,0.941304,0.619565,0.0,0.0,0.941304,0.159093,0.0,2.0,0.0,0.0,0.0,1.0,6.51626,1.4591,1.0,1.0,1.6604,8.0,19.1047,-1.0223918296578516,-0.3916,0.03473,-1.0511987310100053,0.7037,-0.2694,-0.01726,0.941304,0.5567010309278351,0.619565,8.0,-0.481,1.7683,2.0,-0.7698,33.0,0.0,0.4569
Pd1401169e8,1.6225123016875198,-3.1128786206048944,0.8144329896907216,,0.0,-0.3161861602535538,-0.2116415951031314,1.9124,1.65,9.2829,-1.2496,0.00789,1.8775,-0.9925,-0.03801,-0.2133,0.4598,8.0,6.0,9.0,7.0,8.0,2.8272,4.0,22.8036,0.988393,0.851786,2.0,6.40637,0.995536,0.218456,0.0,4.0,0.0,0.0,1.0,0.0,2.8272,1.9124,1.65,4.0,9.2829,8.0,22.8036,1.6225123016875198,-1.2496,0.00789,-3.1128786206048944,1.8775,-0.9925,-0.03801,0.988393,0.8144329896907216,0.851786,8.5,-0.2133,0.4598,4.0,-1.6708,30.0,0.0,0.49485
Pb1c5565b99,,2.5374376764796023,,,0.0,0.3758828706457683,,,,,,,,,,,,7.0,8.0,7.0,8.0,5.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,7.0,,,,,2.5374376764796023,,,,,,,7.0,,,,,,0.0,
P8cc9424d6a,-2.237515598751955,-0.6727285891774472,0.3711340206185567,280.0,0.0,2.7607196827415414,0.7783640875724611,,,,,,,,,,,7.0,9.0,7.0,8.0,7.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,7.0,,-2.237515598751955,,,-0.6727285891774472,,,,,0.3711340206185567,,7.0,,,,,,0.0,
Pf120e8dc11,-3.181120602968086,-0.8299115171683106,0.3092783505154639,149.0,0.0,0.9727051925991252,-0.2529864417477676,1.4383,0.944,4.0039,2.306,0.03166,0.8636,,0.02535,,,,,,,,3.94406,3.0,21.1198,0.883654,0.630769,0.0,0.56717,0.883654,0.406054,0.0,3.0,0.0,0.0,1.0,0.0,3.94406,1.4383,0.944,3.0,4.0039,,21.1198,-3.181120602968086,2.306,0.03166,-0.8299115171683106,0.8636,,0.02535,0.883654,0.3092783505154639,0.630769,,,,3.0,1.4469,31.0,0.0,0.44776
P4b73f3a250,4.3122310174117615,-1.9546692812818331,0.9381443298969072,,0.0,-1.9428421883954623,-0.1902599781918823,1.8002,1.483,4.4241,-1.7758,-0.07726,0.8675,0.8055,-0.04617,0.0,-0.459,7.0,7.0,8.0,7.0,8.0,-0.222462,5.0,23.7755,0.998744,0.876884,3.0,11.8122,0.998744,0.215264,1.0,5.0,0.0,0.0,1.0,0.0,-0.222462,1.8002,1.483,5.0,4.4241,7.0,23.7755,4.3122310174117615,-1.7758,-0.07726,-1.9546692812818331,0.8675,0.8055,-0.04617,0.998744,0.9381443298969072,0.876884,7.5,0.0,-0.459,5.0,-1.332,40.0,0.0,0.45581
P9fc884bebd,1.2622917812855814,1.0090835716503164,0.7319587628865979,373.0,1.0,2.4416840616651605,0.9070917909903722,1.3217,1.12,3.5478,1.8735,0.05456,0.818,0.2224,-0.02968,-0.2133,-0.6963,8.0,8.0,8.0,8.0,8.0,2.98708,4.0,21.5058,0.975962,0.5875,2.0,5.41404,0.906731,0.227545,0.0,4.0,0.0,0.0,0.0,0.0,2.98708,1.3217,1.12,4.0,3.5478,8.0,21.5058,1.2622917812855814,1.8735,0.05456,1.0090835716503164,0.818,0.2224,-0.02968,0.975962,0.7319587628865979,0.5875,8.0,-0.2133,-0.6963,4.0,-1.654,35.0,0.0,0.55191
P0d7bcc4d57,1.652227337074823,0.5811186652351111,0.8041237113402062,,0.0,1.8246720422019749,0.9288733458400992,1.9256,1.333,1.0503,-3.3035,-0.15824,-0.5527,,-0.05363,-0.5443,,7.0,9.0,7.0,8.0,7.0,5.7928,2.0,21.0212,0.983654,0.925,1.0,3.21886,0.452885,0.355656,0.0,2.0,0.0,0.0,0.0,0.0,5.7928,1.9256,1.333,2.0,1.0503,7.0,21.0212,1.652227337074823,-3.3035,-0.15824,0.5811186652351111,-0.5527,,-0.05363,0.983654,0.8041237113402062,0.925,7.0,-0.5443,,2.0,-2.1593,34.0,0.0,0.48913
Pbdde11b624,3.586132167920234,-3.056041664233004,0.9278350515463918,,0.0,2.083031172836879,0.7003830763296333,2.785,2.04,8.1114,-4.5496,-0.05731,0.3773,-1.4435,-0.03174,-1.075,1.3414,,,,,,1.18306,4.0,21.4784,0.995192,0.996154,2.0,9.67034,0.983654,0.209117,0.0,4.0,0.0,0.0,0.0,0.0,1.18306,2.785,2.04,4.0,8.1114,,21.4784,3.586132167920234,-4.5496,-0.05731,-3.056041664233004,0.3773,-1.4435,-0.03174,0.995192,0.9278350515463918,0.996154,,-1.075,1.3414,4.0,-1.2875,37.0,0.0,0.38144
Pdbf2a4e286,-4.050094623344734,-0.2108857606471642,0.2164948453608247,-203.0,0.0,-0.8047074199355324,0.6377859470357059,1.6303,0.667,1.7467,-2.5054,-0.05591,0.5167,,0.02523,-1.9481,,7.0,9.0,7.0,9.0,7.0,3.19723,1.0,20.0821,0.793506,0.671429,0.0,0.0,0.936364,0.0665135,0.0,1.0,0.0,0.0,0.0,0.0,3.19723,1.6303,0.667,1.0,1.7467,7.0,20.0821,-4.050094623344734,-2.5054,-0.05591,-0.2108857606471642,0.5167,,0.02523,0.793506,0.2164948453608247,0.671429,7.0,-1.9481,,1.0,-1.202,32.0,0.0,0.4557
P470eca3f49,-5.349979987192487,-1.603144752580406,0.1546391752577319,,0.0,0.2842333750842897,-0.1552276034226225,1.488,2.0,5.0328,3.0329,0.05284,-0.5492,,-0.14878,,,8.0,7.0,7.0,7.0,8.0,0.282327,3.0,21.5578,0.718269,0.675,0.0,1.84107,0.897115,0.534473,0.0,3.0,0.0,0.0,0.0,0.0,0.282327,1.488,2.0,3.0,5.0328,8.0,21.5578,-5.349979987192487,3.0329,0.05284,-1.603144752580406,-0.5492,,-0.14878,0.718269,0.1546391752577319,0.675,7.5,,,3.0,-2.2991,29.0,0.0,
Pa306b38c4f,1.3980483984831835,0.5848727453709627,0.7422680412371134,,0.0,2.351151870875311,0.3943568502308405,1.4472,1.13,2.6533,-1.861,-0.10115,-0.2003,0.7275,0.01631,-0.2133,-0.1614,7.0,9.0,7.0,8.0,8.0,-0.431039,5.0,22.5626,0.983036,0.589286,1.0,9.03362,0.941964,0.178174,0.0,5.0,0.0,0.0,1.0,0.0,-0.431039,1.4472,1.13,5.0,2.6533,7.0,22.5626,1.3980483984831835,-1.861,-0.10115,0.5848727453709627,-0.2003,0.7275,0.01631,0.983036,0.7422680412371134,0.589286,7.0,-0.2133,-0.1614,5.0,-0.201,36.0,0.0,0.53448
